"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","John Conner","2011","FB","NYJ","2010","$405,000","$49,750","$462,870","0.004","$413,120","$497,250","4","$1,989,000","$940,240","2014","2010","22","24",""
"","Jim Dray","2011","TE","ARI","2010","$450,000","$12,250","$462,250","0.004","$450,000","$497,250","4","$1,989,000","$819,000","2014","2010","23","24",""
"","Sean Lissemore","2011","DT","DAL","2010","$450,000","$12,150","$462,150","0.003","$450,000","$459,650","4","$1,838,600","$723,600","2014","2010","22","24",""
"","Dexter Davis","2011","DE","SEA","2010","$450,000","$11,898","$461,898","0.003","$450,000","$459,399","4","$1,837,595","$817,595","2014","2010","23","25",""
"","Kavell Conner","2011","ILB","IND","2010","$450,000","$11,309","$461,309","0.004","$450,000","$496,310","4","$1,985,238","$815,238","2014","2010","22","24",""
"","Dominique Franks","2011","CB","ATL","2010","$405,000","$52,762","$457,762","0.004","$405,000","$500,263","4","$2,001,050","$936,050","2014","2010","22","24",""
"","Jeff Linkenbach","2011","RT","IND","-99","$450,000","$6,666","$456,666","0.004","$0","$411,667","3","$1,235,000","$340,000","2013","2010","22","24",""
"","Darian Stewart","2011","FS","STL","-99","$450,000","$6,250","$456,250","0.004","$450,000","$368,750","2","$737,500","$782,500","2012","2010","21","23",""
"","Barry Church","2011","SS","DAL","-99","$450,000","$4,000","$454,000","0.003","$450,000","$409,000","3","$1,227,000","$782,000","2013","2010","21","23",""
"","Logan Paulsen","2011","TE","WAS","-99","$450,000","$3,333","$453,333","0.003","$450,000","$408,333","3","$1,225,000","$780,000","2013","2010","22","24",""
"","Dane Fletcher","2011","ILB","NE","-99","$450,000","$3,333","$453,333","0.004","$450,000","$408,333","3","$1,225,000","$695,000","2013","2010","23","25",""
"","Cassius Vaughn","2011","CB","DEN","-99","$450,000","$3,333","$453,333","0.003","$450,000","$408,333","3","$1,225,000","$780,000","2013","2010","22","24",""
"","Vincent Rey","2011","ILB","CIN","-99","$450,000","$3,000","$453,000","0.003","$450,000","$365,500","2","$731,000","$531,294","2012","2010","22","24",""
"","Nolan Carroll","2011","CB","MIA","2010","$405,000","$47,937","$452,937","0.004","$405,000","$496,875","4","$1,987,500","$916,750","2014","2010","22","24",""
"","Mitch Petrus","2011","G","NYG","2010","$405,000","$47,790","$452,790","0.004","$405,000","$495,290","4","$1,981,160","$916,160","2014","2010","22","24",""
"","Sam Shields","2011","CB","GB","-99","$450,000","$2,500","$452,500","0.004","$450,000","$407,500","3","$1,222,500","$777,500","2013","2010","22","24",""
"","Kyle Love","2011","DT","NE","-99","$450,000","$2,500","$452,500","0.004","$450,000","$365,000","2","$730,000","$775,000","2012","2010","23","25",""
"","Chris Ivory","2011","RB","NO","-99","$450,000","$1,667","$451,667","0.004","$450,000","$406,667","3","$1,220,000","$775,000","2013","2010","21","23",""
"","Danny McCray","2011","SS","DAL","-99","$450,000","$1,666","$451,666","0.003","$450,000","$406,667","3","$1,220,000","$775,000","2013","2010","21","23",""
"","Jamie Harper","2011","RB","TEN","2011","$375,000","$75,145","$450,145","0.004","$675,580","$585,145","4","$2,340,580","$675,580","2015","2011","21","22",""
"","Davon House","2011","CB","GB","2011","$375,000","$75,145","$450,145","0.004","$675,580","$585,145","4","$2,340,580","$675,580","2015","2011","21","22",""
"","Andre Brown","2011","RB","NYG","2009","$450,000","$0","$450,000","0.004","$450,000","$450,000","1","$450,000","$1,510,000","2012","2011","24","25",""
"","Crezdon Butler","2011","CB","ARI","2010","$450,000","$0","$450,000","0.004","$450,000","$444,667","3","$1,334,000","$889,170","2013","2010","22","24",""
"","Andrew Sendejo","2011","SS","MIN","-99","$450,000","$0","$450,000","0.004","$450,000","$495,000","2","$990,000","$544,117","2013","2011","23","24",""
"","Robert Johnson","2011","S","TEN","2010","$450,000","$0","$450,000","0.004","$0","$540,000","3","$1,620,000","$510,050","2014","2011","23","24",""
"","Jordan Norwood","2011","WR","CLE","-99","$450,000","$0","$450,000","0.004","$450,000","$362,500","2","$725,000","$658,517","2012","2010","23","25",""
"","Steve McLendon","2011","DT","PIT","-99","$450,000","$0","$450,000","0.004","$450,000","$362,500","2","$725,000","$1,340,482","2012","2010","23","25",""
"","Corvey Irvin","2011","DT","JAC","2009","$450,000","$0","$450,000","0.003","$450,000","$495,000","2","$990,000","$1,433,125","2013","2011","25","26",""
"","Taylor Price","2011","WR","JAC","2010","$450,000","$0","$450,000","0.003","$450,000","$661,145","4","$2,644,580","$1,474,600","2014","2010","22","24",""
"","Clinton McDonald","2011","DT","SEA","2009","$450,000","$0","$450,000","0.003","$450,000","$320,000","1","$320,000","$1,145,246","2011","2010","22","24",""
"","Al Woods","2011","DT","SEA","2010","$450,000","$0","$450,000","0.003","$450,000","$540,000","3","$1,620,000","$1,320,520","2014","2010","22","24",""
"","Ellis Lankster","2011","CB","NYJ","2009","$450,000","$0","$450,000","0.004","$450,000","$450,000","1","$450,000","$819,125","2012","2011","23","24",""
"","Joey LaRocque","2011","LB","NYJ","2008","$450,000","$0","$450,000","0.004","$0","$450,000","1","$450,000","$0","2012","2011","24","25",""
"","Josh Mauga","2011","ILB","NYJ","-99","$450,000","$0","$450,000","0.004","$450,000","$405,000","3","$1,215,000","$815,035","2013","2010","22","24",""
"","Tanner Purdum","2011","LS","NYJ","-99","$450,000","$0","$450,000","0.004","$450,000","$405,000","3","$1,215,000","$770,000","2013","2010","25","27",""
"","Seyi Ajirotutu","2011","WR","CAR","-99","$450,000","$0","$450,000","0.004","$450,000","$450,000","1","$450,000","$785,000","2012","2011","23","24",""
"","George Selvie","2011","DE","CAR","2010","$450,000","$0","$450,000","0.004","$450,000","$461,489","4","$1,845,955","$825,955","2014","2010","22","24",""
"","Terrence Austin","2011","WR","WAS","2010","$450,000","$0","$450,000","0.003","$450,000","$443,667","3","$1,331,000","$683,973","2013","2010","21","23",""
"","Erik Cook","2011","C","WAS","2010","$450,000","$0","$450,000","0.003","$450,000","$436,667","3","$1,310,000","$661,297","2013","2010","22","24",""
"","Nick Sundberg","2011","LS","WAS","-99","$450,000","$0","$450,000","0.003","$450,000","$405,000","3","$1,215,000","$770,000","2013","2010","22","24",""
"","Darrel Young","2011","FB","WAS","-99","$450,000","$0","$450,000","0.003","$450,000","$405,000","3","$1,215,000","$785,600","2013","2010","22","24",""
"","Tom Brandstater","2011","QB","STL","2009","$450,000","$0","$450,000","0.004","$0","$468,393","4","$1,873,570","$0","2013","2009","24","27",""
"","Josh Gordy","2011","CB","STL","-99","$450,000","$0","$450,000","0.004","$450,000","$406,000","3","$1,218,000","$641,400","2013","2010","22","24",""
"","Mike Windt","2011","LS","SD","-99","$450,000","$0","$450,000","0.004","$450,000","$385,000","2","$770,000","$772,500","2012","2010","24","26",""
"","Bryan McCann","2011","CB","OAK","-99","$450,000","$0","$450,000","0.004","$450,000","$405,000","3","$1,215,000","$866,634","2013","2010","22","24",""
"","Marcel Reece","2011","FB","OAK","-99","$450,000","$0","$450,000","0.004","$450,000","$450,000","1","$450,000","$1,036,210","2012","2011","25","26",""
"","Jon Weeks","2011","LS","HOU","-99","$450,000","$0","$450,000","0.004","$450,000","$362,500","2","$725,000","$770,000","2012","2010","23","25",""
"","Emanuel Cook","2011","CB","BAL","-99","$450,000","$0","$450,000","0.004","$450,000","$405,000","3","$1,215,000","$525,294","2013","2010","21","23",""
"","Morgan Cox","2011","LS","BAL","-99","$450,000","$0","$450,000","0.004","$450,000","$450,000","1","$450,000","$685,000","2012","2011","24","25",""
"","Austin Spitler","2011","ILB","MIA","2010","$450,000","$0","$450,000","0.004","$450,000","$456,619","4","$1,826,475","$838,404","2014","2010","23","25",""
"","LeGarrette Blount","2011","RB","TB","-99","$450,000","$0","$450,000","0.003","$450,000","$362,500","2","$725,000","$770,000","2012","2010","23","25",""
"","Demar Dotson","2011","RT","TB","-99","$450,000","$0","$450,000","0.003","$450,000","$450,000","1","$450,000","$1,000,000","2012","2011","25","26",""
"","E.J. Wilson","2011","DE","TB","2010","$450,000","$0","$450,000","0.003","$0","$470,000","2","$940,000","$445,050","2013","2012","24","24",""
"","Colt Anderson","2011","SS","PHI","-99","$450,000","$0","$450,000","0.003","$450,000","$405,000","3","$1,215,000","$797,388","2013","2010","24","26",""
"","Thomas Welch","2011","RT","PHI","2010","$450,000","$0","$450,000","0.003","$450,000","$540,000","3","$1,620,000","$594,421","2014","2011","23","24",""
"","Tramaine Brock","2011","CB","SF","-99","$450,000","$0","$450,000","0.003","$450,000","$362,750","2","$725,500","$895,329","2012","2010","21","23",""
"","Taylor Mays","2011","SS","CIN","2010","$450,000","$0","$450,000","0.003","$450,000","$1,015,000","4","$4,060,000","$1,990,000","2014","2010","21","23",""
"","Kyle Moore","2011","DE","BUF","2009","$450,000","$0","$450,000","0.003","$0","$532,500","2","$1,065,000","$0","2013","2011","24","25",""
"","Matt Tennant","2011","G","NO","2010","$405,000","$44,125","$449,125","0.004","$405,000","$491,625","4","$1,966,500","$901,500","2014","2010","22","24",""
"","Riley Cooper","2011","WR","PHI","2010","$405,000","$42,871","$447,871","0.003","$405,000","$527,870","4","$2,111,478","$896,478","2014","2010","22","24",""
"","Shann Schillinger","2011","S","ATL","2010","$405,000","$31,280","$436,280","0.004","$405,000","$516,279","4","$2,065,114","$850,114","2014","2010","23","25",""
"","Anthony Dixon","2011","RB","SF","2010","$405,000","$30,150","$435,150","0.003","$405,000","$515,150","4","$2,060,600","$845,600","2014","2010","22","24",""
"","Greg Hardy","2011","DE","CAR","2010","$405,000","$28,946","$433,946","0.004","$405,000","$693,946","4","$2,775,784","$840,786","2014","2010","21","23",""
"","Brandon Deaderick","2011","DT","NE","2010","$423,530","$10,075","$433,605","0.003","$423,530","$457,575","4","$1,830,300","$783,830","2014","2010","22","24",""
"","Carlton Mitchell","2011","WR","CLE","2010","$405,000","$28,362","$433,362","0.003","$405,000","$475,750","4","$1,903,000","$838,450","2014","2010","21","23",""
"","Arthur Moats","2011","OLB","BUF","2010","$405,000","$28,000","$433,000","0.003","$405,000","$618,750","4","$2,475,000","$837,000","2014","2010","21","23",""
"","Deji Karim","2011","RB","JAC","2010","$405,000","$27,500","$432,500","0.003","$405,000","$498,750","4","$1,995,000","$835,000","2013","2010","23","25",""
"","Nate Byham","2011","TE","SF","2010","$405,000","$26,550","$431,550","0.003","$405,000","$474,000","4","$1,896,000","$831,200","2014","2010","21","23",""
"","Eugene Sims","2011","DE","STL","2010","$405,000","$25,825","$430,825","0.004","$405,000","$473,466","4","$1,893,865","$828,300","0","2010","23","25",""
"","Travis Goethel","2011","LB","OAK","2010","$405,000","$25,787","$430,787","0.004","$405,000","$473,250","4","$1,893,000","$828,148","2014","2010","22","24",""
"","Dan Batten","2011","DE","BUF","2010","$405,000","$25,417","$430,417","0.003","$405,000","$472,917","4","$1,891,668","$826,668","2014","2010","22","24",""
"","James Starks","2011","RB","GB","2010","$405,000","$25,075","$430,075","0.003","$405,000","$510,075","4","$2,040,300","$825,300","2014","2010","23","25",""
"","Ramon Harewood","2011","G","BAL","2010","$405,000","$24,723","$429,723","0.003","$405,000","$429,724","3","$1,289,171","$799,171","2013","2010","22","24",""
"","Kealoha Pilares","2011","WR","CAR","2011","$375,000","$53,878","$428,878","0.004","$590,512","$563,878","4","$2,255,512","$590,512","2015","2011","22","23",""
"","David Gettis","2011","WR","CAR","2010","$405,000","$23,512","$428,512","0.004","$405,000","$496,012","4","$1,984,048","$819,048","2014","2010","22","24",""
"","Johnny White","2011","RB","BUF","2011","$375,000","$53,400","$428,400","0.003","$588,600","$563,400","4","$2,253,600","$588,600","2015","2011","22","23",""
"","Robert Sands","2011","S","CIN","2011","$375,000","$53,000","$428,000","0.003","$587,000","$562,500","4","$2,250,000","$587,000","2015","2011","21","22",""
"","Ricky Stanzi","2011","QB","KC","2011","$375,000","$52,763","$427,763","0.003","$586,052","$571,513","4","$2,286,052","$586,052","2015","2011","23","24",""
"","Greg Jones","2011","ILB","NYG","2011","$375,000","$51,894","$426,894","0.004","$582,576","$560,066","4","$2,240,264","$582,576","2015","2011","22","23",""
"","Anthony Sherman","2011","FB","ARI","2011","$375,000","$51,725","$426,725","0.004","$581,900","$561,725","4","$2,246,900","$581,900","0","2011","22","23",""
"","Jordan Pugh","2011","S","CAR","2010","$405,000","$20,818","$425,818","0.004","$405,000","$468,319","4","$1,873,275","$808,275","2014","2010","21","23",""
"","Buster Skrine","2011","CB","CLE","2011","$375,000","$50,500","$425,500","0.003","$577,000","$560,500","4","$2,242,000","$577,000","2015","2011","21","22",""
"","Marcus Cannon","2011","RT","NE","2011","$375,000","$50,125","$425,125","0.003","$575,500","$584,547","4","$2,338,186","$575,500","0","2011","22","23",""
"","Kyle Williams","2011","WR","SF","2010","$405,000","$19,850","$424,850","0.003","$405,000","$467,338","4","$1,869,350","$804,350","2014","2010","21","23",""
"","Gabe Miller","2011","TE","KC","2011","$375,000","$49,625","$424,625","0.003","$573,500","$559,625","4","$2,238,500","$573,500","2015","2011","23","24",""
"","John Phillips","2011","TE","DAL","2009","$405,000","$19,562","$424,562","0.003","$405,000","$457,000","4","$1,828,000","$1,263,250","2013","2009","21","24",""
"","D.J. Williams","2011","TE","GB","2011","$375,000","$49,500","$424,500","0.003","$573,000","$559,500","4","$2,238,000","$573,000","2015","2011","22","23",""
"","Karl Klug","2011","DT","TEN","2011","$375,000","$48,613","$423,613","0.003","$569,452","$558,613","4","$2,234,452","$569,452","2015","2011","22","23",""
"","Dejon Gomes","2011","S","WAS","2011","$375,000","$47,825","$422,825","0.003","$566,300","$557,825","4","$2,231,300","$566,300","2015","2011","21","22",""
"","Jacquizz Rodgers","2011","RB","ATL","2011","$375,000","$47,750","$422,750","0.004","$566,000","$557,750","4","$2,231,000","$566,000","2015","2011","20","21",""
"","Denarius Moore","2011","WR","OAK","2011","$375,000","$47,513","$422,513","0.003","$565,052","$557,513","4","$2,230,052","$565,052","2015","2011","22","23",""
"","Dion Lewis","2011","RB","PHI","2011","$375,000","$47,220","$422,220","0.003","$563,880","$557,220","4","$2,228,880","$563,880","2015","2011","20","21",""
"","Jason Pinkston","2011","G","CLE","2011","$375,000","$47,000","$422,000","0.003","$563,000","$570,000","4","$2,280,000","$563,000","2015","2011","23","24",""
"","Cody Grimm","2011","S","TB","2010","$405,000","$16,875","$421,875","0.003","$405,000","$464,375","4","$1,857,500","$862,500","2014","2010","22","24",""
"","T.J. Yates","2011","QB","HOU","2011","$375,000","$46,250","$421,250","0.004","$560,000","$556,250","4","$2,225,000","$560,000","2015","2011","23","24",""
"","Jeremy Kerley","2011","WR","NYJ","2011","$375,000","$46,062","$421,062","0.003","$559,250","$556,063","4","$2,224,250","$559,250","2015","2011","22","23",""
"","Richard Sherman","2011","CB","SEA","2011","$375,000","$45,606","$420,606","0.003","$557,424","$555,606","4","$2,222,424","$557,424","0","2011","22","23",""
"","Dekoda Watson","2011","OLB","TB","2010","$405,000","$15,455","$420,455","0.003","$405,000","$500,455","4","$2,001,820","$786,820","2014","2010","21","23",""
"","Niles Paul","2011","TE","WAS","2011","$375,000","$45,413","$420,413","0.003","$556,652","$555,413","4","$2,221,652","$556,652","2015","2011","21","22",""
"","Jamar Chaney","2011","ILB","PHI","2010","$405,000","$15,064","$420,064","0.003","$405,000","$462,563","4","$1,850,250","$785,250","2014","2010","23","25",""
"","Douglas Hogue","2011","OLB","DET","2011","$375,000","$44,527","$419,527","0.003","$553,108","$554,527","4","$2,218,108","$553,108","2015","2011","21","22",""
"","Syd'Quan Thompson","2011","CB","DEN","2010","$405,000","$14,212","$419,212","0.003","$0","$461,713","4","$1,846,850","$0","2014","2010","22","24",""
"","C.J. Wilson","2011","DT","GB","2010","$405,000","$12,590","$417,590","0.003","$405,000","$475,089","4","$1,900,354","$775,354","2014","2010","22","24",""
"","Brandon Burton","2011","CB","MIN","2011","$375,000","$42,250","$417,250","0.003","$574,000","$552,250","4","$2,209,000","$574,000","2015","2011","21","22",""
"","Nathan Enderle","2011","QB","CHI","2011","$375,000","$42,215","$417,215","0.003","$543,860","$552,215","4","$2,208,860","$543,860","2015","2011","22","23",""
"","Julian Vandervelde","2011","C","PHI","2011","$375,000","$41,200","$416,200","0.003","$539,800","$551,200","4","$2,204,800","$539,800","2015","2011","23","24",""
"","Kurt Coleman","2011","FS","PHI","2010","$405,000","$10,842","$415,842","0.003","$405,000","$613,342","4","$2,453,368","$768,368","2014","2010","21","23",""
"","Chris Carter","2011","ILB","PIT","2011","$375,000","$40,700","$415,700","0.003","$537,800","$550,700","4","$2,202,800","$537,800","2015","2011","21","22",""
"","Daniel Kilgore","2011","C","SF","2011","$375,000","$40,075","$415,075","0.003","$535,300","$550,075","4","$2,200,300","$535,300","2015","2011","23","24",""
"","Sergio Brown","2011","FS","NE","-99","$405,000","$9,711","$414,711","0.003","$405,000","$485,000","4","$1,940,000","$776,335","2014","2010","21","23",""
"","Kerry Meier","2011","WR","ATL","2010","$375,000","$39,251","$414,251","0.003","$375,000","$444,251","4","$1,777,004","$757,004","2014","2010","23","25",""
"","Chykie Brown","2011","CB","BAL","2011","$375,000","$36,140","$411,140","0.003","$519,560","$546,140","4","$2,184,560","$519,560","2015","2011","24","25",""
"","Pernell McPhee","2011","OLB","BAL","2011","$375,000","$36,140","$411,140","0.003","$519,560","$546,140","4","$2,184,560","$519,560","2015","2011","22","23",""
"","Donald Jones","2011","WR","BUF","-99","$405,000","$3,334","$408,334","0.003","$405,000","$408,333","3","$1,225,000","$735,000","2013","2010","22","24",""
"","Junior Galette","2011","OLB","NO","-99","$405,000","$1,667","$406,667","0.003","$405,000","$406,667","3","$1,220,000","$730,000","2013","2010","21","23",""
"","Ryan Whalen","2011","WR","CIN","2011","$375,000","$31,278","$406,278","0.003","$500,114","$541,279","4","$2,165,114","$500,114","2015","2011","21","22",""
"","Frank Zombo","2011","OLB","GB","-99","$405,000","$1,166","$406,166","0.003","$405,000","$406,167","3","$1,218,500","$728,500","2013","2010","22","24",""
"","Jeff Cumberland","2011","TE","NYJ","-99","$405,000","$667","$405,667","0.003","$405,000","$405,667","3","$1,217,000","$727,000","2013","2010","22","24",""
"","Ben Garland","2011","G","DEN","-99","$405,000","$666","$405,666","0.003","$405,000","$405,667","3","$1,217,000","$727,000","2013","2010","21","23",""
"","Bryan Walters","2011","WR","SD","-99","$405,000","$250","$405,250","0.003","$405,000","$362,750","2","$725,500","$1,126,500","2012","2010","22","24",""
"","Chris White","2011","ILB","BUF","2011","$375,000","$30,150","$405,150","0.003","$495,600","$540,150","4","$2,160,600","$495,600","2015","2011","21","22",""
"","Jake Ballard","2011","TE","NYG","-99","$405,000","$0","$405,000","0.003","$405,000","$405,000","1","$405,000","$405,000","2012","2011","23","24",""
"","Victor Cruz","2011","WR","NYG","-99","$405,000","$0","$405,000","0.003","$405,000","$405,000","3","$1,215,000","$725,000","2013","2010","23","25",""
"","Mickey Shuler","2011","TE","MIN","2010","$405,000","$0","$405,000","0.003","$405,000","$472,500","2","$945,000","$785,000","2013","2011","24","25",""
"","Keiland Williams","2011","RB","DET","-99","$405,000","$0","$405,000","0.003","$0","$405,000","3","$1,215,000","$0","2013","2010","23","25",""
"","Ryan Durand","2011","G","TEN","2009","$405,000","$0","$405,000","0.003","$0","$362,500","2","$725,000","$0","2012","2010","24","26",""
"","Nick Schommer","2011","S","TEN","2009","$405,000","$0","$405,000","0.003","$0","$405,000","1","$405,000","$0","2012","2011","24","25",""
"","Ronald Talley","2011","DE","ARI","-99","$405,000","$0","$405,000","0.003","$405,000","$405,000","1","$405,000","$581,800","2012","2011","24","25",""
"","Clint Gresham","2011","LS","SEA","-99","$405,000","$0","$405,000","0.003","$405,000","$407,667","3","$1,223,000","$733,000","2013","2010","23","25",""
"","Tim Masthay","2011","P","GB","-99","$405,000","$0","$405,000","0.003","$405,000","$405,000","3","$1,215,000","$725,000","2013","2010","22","24",""
"","R.J. Stanford","2011","CB","CAR","2010","$405,000","$0","$405,000","0.003","$405,000","$405,000","1","$405,000","$464,175","2012","2011","22","23",""
"","Antone Smith","2011","RB","ATL","-99","$405,000","$0","$405,000","0.003","$405,000","$362,500","2","$725,000","$813,400","2012","2010","24","26",""
"","Clifton Geathers","2011","DE","DAL","2010","$405,000","$0","$405,000","0.003","$0","$405,000","1","$405,000","$731,020","2012","2011","23","24",""
"","Manuel Johnson","2011","WR","DAL","2009","$405,000","$0","$405,000","0.003","$0","$362,500","2","$725,000","$0","2012","2010","23","25",""
"","Chris Clark","2011","LT","DEN","-99","$405,000","$0","$405,000","0.003","$405,000","$362,500","2","$725,000","$725,000","2012","2010","24","26",""
"","Dedrick Epps","2011","TE","MIA","2010","$405,000","$0","$405,000","0.003","$0","$405,000","1","$405,000","$48,200","2012","2011","22","23",""
"","Justin Drescher","2011","LS","NO","-99","$405,000","$0","$405,000","0.003","$405,000","$405,000","1","$405,000","$405,000","2012","2011","22","23",""
"","Britton Colquitt","2011","P","DEN","-99","$405,000","$0","$405,000","0.003","$405,000","$345,000","3","$1,035,000","$1,035,000","2012","2009","23","26",""
"","Nate Ness","2011","FS","MIA","-99","$405,000","$0","$405,000","0.003","$0","$405,000","1","$405,000","$0","2012","2011","24","25",""
"","Larry Asante","2011","SS","TB","2010","$405,000","$0","$405,000","0.003","$0","$489,715","4","$1,958,860","$168,860","2014","2010","21","23",""
"","Dezmon Briscoe","2011","WR","TB","2010","$405,000","$0","$405,000","0.003","$405,000","$473,125","4","$1,892,500","$690,017","2014","2010","20","22",""
"","Ted Larsen","2011","G","TB","2010","$405,000","$0","$405,000","0.003","$405,000","$678,400","4","$2,713,600","$805,300","2014","2010","22","24",""
"","Erik Lorig","2011","FB","TB","2010","$405,000","$0","$405,000","0.003","$405,000","$577,500","4","$2,310,000","$830,603","2014","2010","23","25",""
"","Robert Malone","2011","P","TB","-99","$405,000","$0","$405,000","0.003","$0","$447,500","4","$1,790,000","$0","2014","2010","21","23",""
"","Preston Parker","2011","WR","TB","-99","$405,000","$0","$405,000","0.003","$405,000","$362,500","2","$725,000","$1,450,000","2012","2010","22","24",""
"","Will Tukuafu","2011","FB","SF","-99","$405,000","$0","$405,000","0.003","$405,000","$362,500","2","$725,000","$725,000","2012","2010","25","27",""
"","Brandon Hughes","2011","CB","PHI","2009","$405,000","$0","$405,000","0.003","$405,000","$405,000","3","$1,215,000","$725,000","2013","2010","23","25",""
"","Byron Maxwell","2011","CB","SEA","2011","$375,000","$28,363","$403,363","0.003","$488,452","$538,363","4","$2,153,452","$488,452","2015","2011","22","23",""
"","Charles Clay","2011","TE","MIA","2011","$375,000","$28,000","$403,000","0.003","$487,000","$538,000","4","$2,152,000","$487,000","2015","2011","21","22",""
"","Byron Stingily","2011","RT","TEN","2011","$375,000","$27,625","$402,625","0.003","$485,500","$537,625","4","$2,150,500","$485,500","2015","2011","22","23",""
"","Zach Clayton","2011","DT","TEN","2011","$375,000","$27,500","$402,500","0.003","$485,000","$537,500","4","$2,150,000","$485,000","2015","2011","22","23",""
"","Derek Landri","2011","DT","PHI","2007","$523,824","$0","$401,741","0.003","$0","$523,824","1","$523,824","$0","2012","2011","27","28",""
"","Caleb Schlauderaff","2011","C","NYJ","2011","$375,000","$26,450","$401,450","0.003","$375,000","$510,000","4","$2,040,000","$480,800","2015","2011","23","24",""
"","Tyrod Taylor","2011","QB","BAL","2011","$375,000","$26,327","$401,327","0.003","$480,308","$536,327","4","$2,145,308","$480,308","2015","2011","21","22",""
"","Richard Gordon","2011","TE","OAK","2011","$375,000","$26,213","$401,213","0.003","$479,852","$536,213","4","$2,144,852","$479,852","2015","2011","23","24",""
"","David Carter","2011","DT","ARI","2011","$375,000","$25,966","$400,966","0.003","$478,864","$535,966","4","$2,143,864","$478,864","2015","2011","23","24",""
"","D.J. Smith","2011","ILB","GB","2011","$375,000","$25,788","$400,788","0.003","$478,152","$535,788","4","$2,143,152","$478,152","2015","2011","21","22",""
"","DeMarcus Love","2011","LT","MIN","2011","$375,000","$25,775","$400,775","0.003","$478,100","$540,775","4","$2,163,100","$478,100","2015","2011","22","23",""
"","Chris Rucker","2011","CB","IND","2011","$375,000","$25,418","$400,418","0.003","$476,672","$535,418","4","$2,141,672","$476,672","2015","2011","22","23",""
"","Tom Johnson","2011","DT","NO","-99","$375,000","$25,000","$400,000","0.003","$450,000","$465,000","3","$1,395,000","$450,000","2014","2011","26","27",""
"","Mistral Raymond","2011","S","MIN","2011","$375,000","$24,483","$399,483","0.003","$472,932","$539,483","4","$2,157,932","$472,932","2015","2011","23","24",""
"","Jason Kelce","2011","C","PHI","2011","$375,000","$24,385","$399,385","0.003","$472,432","$534,358","4","$2,137,432","$472,432","2015","2011","23","24",""
"","Brian Rolle","2011","ILB","PHI","2011","$375,000","$24,150","$399,150","0.003","$471,600","$534,150","4","$2,136,600","$471,600","2015","2011","22","23",""
"","Matt Bosher","2011","P","ATL","2011","$375,000","$23,950","$398,950","0.003","$470,800","$533,950","4","$2,135,800","$470,800","0","2011","23","24",""
"","Brandon Fusco","2011","G","MIN","2011","$375,000","$23,556","$398,556","0.003","$469,224","$538,556","4","$2,154,224","$469,224","2015","2011","22","23",""
"","J.T. Thomas","2011","OLB","CHI","2011","$375,000","$23,129","$398,129","0.003","$467,516","$495,629","4","$1,982,516","$467,516","2015","2011","22","23",""
"","Tyler Sash","2011","S","NYG","2011","$375,000","$19,760","$394,760","0.003","$454,040","$592,694","4","$2,370,776","$454,040","2015","2011","22","23",""
"","Jacquian Williams","2011","OLB","NYG","2011","$375,000","$19,670","$394,670","0.003","$453,680","$529,670","4","$2,118,680","$453,680","2015","2011","22","23",""
"","Zachary Williams","2011","G","CAR","2011","$375,000","$19,670","$394,670","0.003","$453,680","$469,670","4","$1,878,680","$453,680","2014","2011","22","23",""
"","Jerrell Powe","2011","DT","KC","2011","$375,000","$19,670","$394,670","0.003","$453,680","$535,920","4","$2,143,680","$453,680","2015","2011","23","24",""
"","Justin Rogers","2011","CB","BUF","2011","$375,000","$16,875","$391,875","0.003","$442,500","$526,875","4","$2,107,500","$442,500","2015","2011","22","23",""
"","Greg McElroy","2011","QB","NYJ","2011","$375,000","$16,288","$391,288","0.003","$440,152","$526,288","4","$2,105,152","$440,152","2015","2011","22","23",""
"","Virgil Green","2011","TE","DEN","2011","$375,000","$16,236","$391,236","0.003","$439,944","$526,236","4","$2,104,944","$439,944","2015","2011","22","23",""
"","Johnny Culbreath","2011","T","DET","2011","$375,000","$15,950","$390,950","0.003","$438,800","$550,000","4","$2,200,000","$438,800","2015","2011","22","23",""
"","Bruce Miller","2011","FB","SF","2011","$375,000","$15,613","$390,613","0.003","$437,452","$525,613","4","$2,102,452","$437,452","2015","2011","23","24",""
"","Derek Newton","2011","RT","HOU","2011","$375,000","$15,064","$390,064","0.003","$435,256","$525,064","4","$2,100,256","$435,256","2015","2011","23","24",""
"","Mikail Baker","2011","CB","STL","2011","$375,000","$14,873","$389,873","0.003","$59,492","$524,874","4","$2,099,495","$59,492","2015","2011","23","24",""
"","Ryan Taylor","2011","TE","GB","2011","$375,000","$14,794","$389,794","0.003","$434,176","$524,794","4","$2,099,176","$434,176","2015","2011","23","24",""
"","Da'Rel Scott","2011","RB","NYG","2011","$375,000","$13,988","$388,988","0.003","$0","$523,988","4","$2,095,952","$0","2015","2011","22","23",""
"","Anthony Gaitor","2011","CB","TB","2011","$375,000","$13,404","$388,404","0.003","$428,616","$523,404","4","$2,093,616","$428,616","2015","2011","22","23",""
"","Markus White","2011","DE","WAS","2011","$375,000","$12,721","$387,721","0.003","$425,884","$522,721","4","$2,090,884","$425,884","2015","2011","23","24",""
