"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Darius Fleming","2012","OLB","SF","2012","$390,000","$41,200","$431,200","0.004","$554,800","$566,200","4","$2,264,800","$1,109,600","2016","2012","22","23",""
"","Marvin Jones","2012","WR","CIN","2012","$390,000","$40,700","$430,700","0.004","$552,800","$565,700","4","$2,262,800","$552,800","2016","2012","21","22",""
"","George Iloka","2012","FS","CIN","2012","$390,000","$40,075","$430,075","0.004","$550,300","$565,075","4","$2,260,300","$550,300","2016","2012","21","22",""
"","Vick Ballard","2012","RB","IND","2012","$390,000","$36,140","$426,140","0.004","$534,560","$561,140","4","$2,244,560","$1,069,120","2016","2012","21","22",""
"","Juron Criner","2012","WR","OAK","2012","$390,000","$36,140","$426,140","0.004","$534,560","$561,140","4","$2,244,560","$534,560","2016","2012","22","23",""
"","Asa Jackson","2012","CB","BAL","2012","$390,000","$36,140","$426,140","0.004","$534,560","$561,140","4","$2,244,560","$534,560","2016","2012","22","23",""
"","Cyrus Gray","2012","RB","KC","2012","$390,000","$26,918","$424,918","0.004","$505,672","$558,168","4","$2,232,672","$505,672","2016","2012","22","23",""
"","Greg Zuerlein","2012","K","STL","2012","$390,000","$32,205","$422,205","0.004","$518,820","$568,868","4","$2,275,473","$518,820","2016","2012","24","25",""
"","Jeremy Lane","2012","CB","SEA","2012","$390,000","$31,279","$421,279","0.004","$515,116","$556,279","4","$2,225,116","$515,116","2016","2012","21","22",""
"","Alfred Morris","2012","RB","WAS","2012","$390,000","$30,775","$420,775","0.004","$513,100","$555,775","4","$2,223,100","$513,100","2016","2012","23","24",""
"","Keith Tandy","2012","FS","TB","2012","$390,000","$30,150","$420,150","0.004","$510,600","$555,150","4","$2,220,600","$510,600","2016","2012","22","23",""
"","Blair Walsh","2012","K","MIN","2012","$390,000","$29,483","$419,483","0.004","$507,932","$554,483","4","$2,217,932","$507,932","0","2012","21","22",""
"","Mike Harris","2012","CB","JAC","2012","$390,000","$28,947","$418,947","0.004","$505,788","$553,947","4","$2,215,788","$505,788","2016","2012","22","23",""
"","Justin Bethel","2012","CB","ARI","2012","$390,000","$28,556","$418,556","0.004","$504,224","$553,556","4","$2,214,224","$504,224","2016","2012","21","22",""
"","Andrew Tiller","2012","G","NO","2012","$390,000","$28,000","$418,000","0.004","$502,000","$553,000","4","$2,212,000","$502,000","2016","2012","21","22",""
"","Trenton Robinson","2012","FS","SF","2012","$390,000","$27,625","$417,625","0.004","$500,500","$552,625","4","$2,210,500","$500,500","2016","2012","21","22",""
"","Winston Guy","2012","FS","SEA","2012","$390,000","$27,515","$417,515","0.004","$500,060","$552,515","4","$2,210,060","$500,060","2016","2012","21","22",""
"","Ryan Lindley","2012","QB","ARI","2012","$390,000","$26,327","$416,327","0.004","$495,308","$551,327","4","$2,205,308","$495,308","2016","2012","22","23",""
"","James Hanna","2012","TE","DAL","2012","$390,000","$26,213","$416,213","0.004","$494,852","$551,213","4","$2,204,852","$494,852","2016","2012","22","23",""
"","Josh Bush","2012","SS","NYJ","2012","$390,000","$26,055","$416,055","0.003","$494,220","$551,000","4","$2,204,000","$494,220","2016","2012","22","23",""
"","Danny Trevathan","2012","ILB","DEN","2012","$390,000","$26,018","$416,018","0.003","$494,072","$551,018","4","$2,204,072","$494,072","2016","2012","21","22",""
"","Christo Bilukidi","2012","DT","OAK","2012","$390,000","$25,966","$415,966","0.003","$493,864","$550,966","4","$2,203,864","$493,864","2016","2012","22","23",""
"","Markelle Martin","2012","S","TEN","2012","$390,000","$25,947","$415,947","0.003","$493,788","$550,947","4","$2,203,788","$493,788","2016","2012","21","22",""
"","Charles Mitchell","2012","S","ATL","2012","$390,000","$25,418","$415,418","0.003","$491,672","$550,418","4","$2,201,672","$491,672","2016","2012","22","23",""
"","Daniel Te'o-Nesheim","2012","DE","TB","2010","$415,000","$0","$415,000","0.003","$415,000","$415,000","1","$415,000","$1,573,158","2013","2012","24","25",""
"","Mitch Unrein","2012","DE","DEN","-99","$415,000","$0","$415,000","0.003","$415,000","$415,000","1","$415,000","$964,665","2013","2012","24","25",""
"","Jonte Green","2012","CB","DET","2012","$390,000","$24,250","$414,250","0.003","$487,000","$549,250","4","$2,197,000","$487,000","2016","2012","22","23",""
"","Nate Ebner","2012","FS","NE","2012","$390,000","$24,150","$414,150","0.003","$486,600","$549,150","4","$2,196,600","$486,600","2016","2012","23","24",""
"","Tommy Streeter","2012","WR","BAL","2012","$390,000","$23,513","$413,513","0.003","$484,502","$548,513","4","$2,194,052","$484,502","2016","2012","22","23",""
"","J.T. Thomas","2012","OLB","CHI","2011","$390,000","$23,129","$413,129","0.003","$390,000","$495,629","4","$1,982,516","$857,516","2015","2011","22","24",""
"","Lex Hilliard","2012","RB","NYJ","2008","$615,000","$0","$412,941","0.003","$412,941","$665,000","1","$665,000","$1,803,941","2013","2012","27","28",""
"","Pat Lee","2012","CB","OAK","2008","$615,000","$65,000","$410,938","0.003","$0","$680,000","1","$680,000","$0","2013","2012","27","28",""
"","Brad Nortman","2012","P","CAR","2012","$390,000","$19,670","$409,670","0.003","$468,680","$544,670","4","$2,178,680","$468,680","2016","2012","22","23",""
"","Emmanuel Acho","2012","ILB","CLE","2012","$390,000","$19,670","$409,670","0.003","$468,680","$525,920","4","$2,103,680","$468,680","2016","2012","21","22",""
"","Billy Winn","2012","DE","CLE","2012","$390,000","$19,670","$409,670","0.003","$468,680","$544,670","4","$2,178,680","$468,680","2016","2012","22","23",""
"","LaVon Brazill","2012","WR","IND","2012","$390,000","$18,513","$408,513","0.003","$468,680","$544,670","4","$2,178,680","$468,680","2016","2012","22","23",""
"","Audie Cole","2012","ILB","MIN","2012","$390,000","$16,875","$406,875","0.003","$457,500","$541,875","4","$2,167,500","$457,500","2016","2012","22","23",""
"","Scott Solomon","2012","OLB","TEN","2012","$390,000","$16,741","$406,741","0.003","$456,964","$541,741","4","$2,166,964","$456,964","2016","2012","23","24",""
"","Justin Medlock","2012","K","CAR","2007","$390,000","$16,666","$406,666","0.003","$0","$496,667","3","$1,490,000","$0","2015","2012","28","29",""
"","Greg McElroy","2012","QB","NYJ","2011","$390,000","$16,288","$406,288","0.003","$390,000","$526,288","4","$2,105,152","$830,152","2015","2011","22","24",""
"","Michael Smith","2012","RB","TB","2012","$390,000","$16,287","$406,287","0.003","$455,148","$541,287","4","$2,165,148","$455,148","2016","2012","23","24",""
"","Richard Crawford","2012","CB","WAS","2012","$390,000","$15,933","$405,933","0.003","$453,732","$540,933","4","$2,163,732","$453,732","2016","2012","21","22",""
"","Kheeston Randall","2012","DT","MIA","2012","$390,000","$15,612","$405,612","0.003","$452,448","$540,612","4","$2,162,448","$452,448","2016","2012","22","23",""
"","D.J. Campbell","2012","S","CAR","2012","$390,000","$15,562","$405,562","0.003","$452,248","$540,562","4","$2,162,248","$452,248","2016","2012","22","23",""
"","Jordan Bernstine","2012","S","WAS","2012","$390,000","$15,455","$405,455","0.003","$451,820","$540,455","4","$2,161,820","$451,820","2016","2012","22","23",""
"","Nate Potter","2012","LT","ARI","2012","$390,000","$14,856","$404,856","0.003","$449,424","$539,856","4","$2,159,424","$449,424","2016","2012","23","24",""
"","Caleb McSurdy","2012","ILB","DAL","2012","$390,000","$14,850","$404,850","0.003","$449,400","$539,850","4","$2,159,400","$449,400","2016","2012","21","22",""
"","Travis Lewis","2012","ILB","DET","2012","$390,000","$14,793","$404,793","0.003","$449,172","$539,793","4","$2,159,172","$449,172","2016","2012","23","24",""
"","Alfonzo Dennard","2012","CB","NE","2012","$390,000","$14,462","$404,462","0.003","$447,848","$539,462","4","$2,157,848","$447,848","2016","2012","22","23",""
"","J.R. Sweezy","2012","G","SEA","2012","$390,000","$14,212","$404,212","0.003","$446,848","$539,212","4","$2,156,848","$446,848","2016","2012","22","23",""
"","David Molk","2012","C","SD","2012","$390,000","$13,988","$403,988","0.003","$445,952","$538,988","4","$2,155,952","$445,952","2016","2012","23","24",""
"","Rishard Matthews","2012","WR","MIA","2012","$390,000","$13,403","$403,403","0.003","$443,612","$538,403","4","$2,153,612","$443,612","2016","2012","22","23",""
"","Jeris Pendleton","2012","DT","JAC","2012","$390,000","$12,721","$402,721","0.003","$440,884","$537,721","4","$2,150,884","$440,884","2016","2012","28","29",""
"","Bryce Brown","2012","RB","PHI","2012","$390,000","$12,720","$402,720","0.003","$440,880","$537,720","4","$2,150,880","$440,880","2016","2012","20","21",""
"","Greg Scruggs","2012","DE","SEA","2012","$390,000","$12,358","$402,358","0.003","$439,432","$537,358","4","$2,149,432","$439,432","2016","2012","21","22",""
"","Marcel Jones","2012","RT","NO","2012","$390,000","$12,150","$402,150","0.003","$438,600","$552,150","4","$2,208,600","$438,600","2016","2012","23","24",""
"","Deangelo Tyson","2012","DE","BAL","2012","$390,000","$11,898","$401,898","0.003","$437,592","$536,898","4","$2,147,592","$437,592","2016","2012","22","23",""
"","Kelvin Beachum","2012","LT","PIT","2012","$390,000","$11,474","$401,474","0.003","$435,896","$536,474","4","$2,145,896","$435,896","2016","2012","22","23",""
"","David Paulson","2012","TE","PIT","2012","$390,000","$11,474","$401,474","0.003","$435,896","$536,474","4","$2,145,896","$435,896","2016","2012","22","23",""
"","John Potter","2012","K","BUF","2012","$390,000","$11,474","$401,474","0.003","$435,896","$536,474","4","$2,145,896","$435,896","2016","2012","21","22",""
"","Daryl Richardson","2012","RB","STL","2012","$390,000","$11,474","$401,474","0.003","$435,896","$536,474","4","$2,145,896","$435,896","2016","2012","21","22",""
"","Markus Kuhn","2012","DT","NYG","2012","$390,000","$11,474","$401,474","0.003","$435,896","$536,474","4","$2,145,896","$435,896","2016","2012","25","26",""
"","Travian Robertson","2012","DT","ATL","2012","$390,000","$11,474","$401,474","0.003","$435,896","$536,474","4","$2,145,896","$435,896","2016","2012","23","24",""
"","Trevin Wade","2012","CB","CLE","2012","$390,000","$11,472","$401,472","0.003","$435,896","$536,474","4","$2,145,896","$435,896","2016","2012","22","23",""
"","Beau Brinkley","2012","LS","TEN","-99","$390,000","$6,666","$396,666","0.003","$410,000","$486,667","3","$1,460,000","$410,000","2015","2012","21","22",""
"","Kellen Moore","2012","QB","DET","-99","$390,000","$6,666","$396,666","0.003","$410,000","$486,667","3","$1,460,000","$410,000","2015","2012","22","23",""
"","Damaris Johnson","2012","WR","PHI","-99","$390,000","$5,000","$395,000","0.003","$405,000","$485,000","3","$1,455,000","$810,000","2015","2012","22","23",""
"","Brandon Bolden","2012","RB","NE","-99","$390,000","$4,584","$394,584","0.003","$310,998","$485,000","3","$1,455,000","$310,998","0","2012","21","22",""
"","Lucas Nix","2012","G","OAK","-99","$390,000","$4,166","$394,166","0.003","$402,500","$484,167","3","$1,452,500","$402,500","2015","2012","22","23",""
"","Steven Johnson","2012","ILB","DEN","-99","$390,000","$4,000","$394,000","0.003","$510,000","$484,000","3","$1,452,000","$510,000","2015","2012","23","24",""
"","Ernie Sims","2012","OLB","DAL","2006","$700,000","$0","$393,750","0.003","$700,000","$700,000","1","$700,000","$17,885,000","2013","2012","27","28",""
"","Zac Diles","2012","ILB","TEN","2007","$700,000","$-306,250","$393,750","0.003","$0","$700,000","1","$700,000","$0","2013","2012","26","27",""
"","Justin Miller","2012","CB","DET","2005","$700,000","$0","$393,750","0.003","$0","$700,000","1","$700,000","$0","2013","2012","27","28",""
"","Kelcie McCray","2012","SS","MIA","-99","$390,000","$3,333","$393,333","0.003","$400,000","$458,333","3","$1,375,000","$400,000","2015","2012","23","24",""
"","Derrick Shelby","2012","DT","MIA","-99","$390,000","$3,333","$393,333","0.003","$400,000","$483,333","3","$1,450,000","$400,000","2015","2012","22","23",""
"","Mike Brewster","2012","C","JAC","-99","$390,000","$3,333","$393,333","0.003","$400,000","$483,333","3","$1,450,000","$400,000","2015","2012","22","23",""
"","Rod Streater","2012","WR","OAK","-99","$390,000","$3,333","$393,333","0.003","$400,000","$483,333","3","$1,450,000","$400,000","2015","2012","23","24",""
"","Johnny Hekker","2012","P","STL","-99","$390,000","$3,333","$393,333","0.003","$400,000","$483,333","3","$1,450,000","$400,000","2015","2012","21","22",""
"","Chris Polk","2012","RB","PHI","-99","$390,000","$3,333","$393,333","0.003","$400,000","$483,333","3","$1,450,000","$400,000","2015","2012","22","23",""
"","Ron Leary","2012","G","DAL","-99","$390,000","$3,000","$393,000","0.003","$399,000","$483,000","3","$1,449,000","$399,000","2015","2012","22","23",""
"","Leonard Johnson","2012","CB","TB","-99","$390,000","$2,500","$392,500","0.003","$397,500","$482,500","3","$1,447,500","$397,500","2015","2012","21","22",""
"","Marcus Thigpen","2012","WR","MIA","-99","$390,000","$2,500","$392,500","0.003","$397,500","$482,500","3","$1,447,500","$795,000","2016","2012","25","26",""
"","McLeod Bethel-Thompson","2012","QB","MIN","-99","$390,000","$2,500","$392,500","0.003","$395,000","$437,500","2","$875,000","$395,000","2014","2012","23","24",""
"","Damon Harrison","2012","DT","NYJ","-99","$390,000","$2,333","$392,333","0.003","$397,000","$482,333","3","$1,447,000","$397,000","2015","2012","23","24",""
"","Laron Byrd","2012","WR","ARI","-99","$390,000","$2,166","$392,166","0.003","$396,500","$482,167","3","$1,446,500","$396,500","2015","2012","22","23",""
"","Trevor Robinson","2012","C","CIN","-99","$390,000","$2,000","$392,000","0.003","$396,000","$482,000","3","$1,446,000","$396,000","2015","2012","21","22",""
"","Garrett Celek","2012","TE","SF","-99","$390,000","$2,000","$392,000","0.003","$396,000","$482,000","3","$1,446,000","$396,000","2015","2012","23","24",""
"","Matt Conrath","2012","DT","STL","-99","$390,000","$2,000","$392,000","0.003","$396,000","$482,000","3","$1,446,000","$396,000","2015","2012","22","23",""
"","Robert Golden","2012","FS","PIT","-99","$390,000","$1,667","$391,667","0.003","$395,000","$481,667","3","$1,445,000","$395,000","2015","2012","21","22",""
"","Sean Richardson","2012","SS","GB","-99","$390,000","$1,667","$391,667","0.003","$395,000","$481,667","3","$1,445,000","$790,000","2015","2012","21","22",""
"","Travaris Cadet","2012","RB","NO","-99","$390,000","$1,667","$391,667","0.003","$395,000","$481,667","3","$1,445,000","$395,000","2015","2012","22","23",""
"","Drew Butler","2012","P","PIT","-99","$390,000","$1,666","$391,666","0.003","$395,000","$481,667","3","$1,445,000","$395,000","2015","2012","22","23",""
"","Julian Stanford","2012","OLB","JAC","-99","$390,000","$1,666","$391,666","0.003","$395,000","$481,667","3","$1,445,000","$395,000","2015","2012","21","22",""
"","Jonas Gray","2012","RB","MIA","-99","$390,000","$1,500","$391,500","0.003","$394,500","$483,167","3","$1,449,500","$394,500","2015","2012","21","22",""
"","Aaron Brewer","2012","LS","DEN","-99","$390,000","$1,333","$391,333","0.003","$394,000","$481,333","3","$1,444,000","$394,000","2015","2012","21","22",""
"","Deonte Thompson","2012","WR","BAL","-99","$390,000","$1,333","$391,333","0.003","$394,000","$481,333","3","$1,444,000","$394,000","2016","2012","22","23",""
"","Rodney McLeod","2012","FS","STL","-99","$390,000","$1,333","$391,333","0.003","$394,000","$481,333","3","$1,444,000","$394,000","2015","2012","21","22",""
"","Gerell Robinson","2012","WR","ARI","-99","$390,000","$1,166","$391,166","0.003","$393,500","$481,167","3","$1,443,500","$393,500","2015","2012","22","23",""
"","Dezman Moses","2012","OLB","GB","-99","$390,000","$1,166","$391,166","0.003","$393,500","$481,167","3","$1,443,500","$393,500","2015","2012","22","23",""
"","Mike Harris","2012","G","SD","-99","$390,000","$1,166","$391,166","0.003","$393,500","$481,167","3","$1,443,500","$393,500","2015","2012","22","23",""
"","Tyrunn Walker","2012","DT","NO","-99","$390,000","$1,000","$391,000","0.003","$393,000","$481,000","3","$1,443,000","$393,000","2015","2012","21","22",""
"","Don Barclay","2012","RT","GB","-99","$390,000","$833","$390,833","0.003","$392,500","$480,833","3","$1,442,500","$392,500","2015","2012","22","23",""
"","Josh Harris","2012","LS","ATL","-99","$390,000","$833","$390,833","0.003","$392,500","$480,833","3","$1,442,500","$392,500","0","2012","22","23",""
"","Johnson Bademosi","2012","CB","CLE","-99","$390,000","$833","$390,833","0.003","$392,500","$480,833","3","$1,442,500","$392,500","2015","2012","21","22",""
"","Dominique Davis","2012","DE","ATL","-99","$390,000","$666","$390,666","0.003","$392,000","$480,667","3","$1,442,000","$392,000","2015","2012","22","23",""
"","Cole Beasley","2012","WR","DAL","-99","$390,000","$500","$390,500","0.003","$391,500","$480,500","3","$1,441,500","$391,500","2015","2012","22","23",""
"","Tashaun Gipson","2012","FS","CLE","-99","$390,000","$500","$390,500","0.003","$391,500","$480,500","3","$1,441,500","$391,500","2015","2012","21","22",""
"","Vontaze Burfict","2012","OLB","CIN","-99","$390,000","$333","$390,333","0.003","$391,000","$480,333","3","$1,441,000","$391,000","0","2012","21","22",""
"","DaJohn Harris","2012","DT","TEN","-99","$390,000","$333","$390,333","0.003","$0","$480,333","3","$1,441,000","$0","2015","2012","22","23",""
"","Marquette King","2012","P","OAK","-99","$390,000","$333","$390,333","0.003","$391,000","$455,333","3","$1,366,000","$391,000","2015","2012","23","24",""
"","Justin Anderson","2012","RT","IND","2012","$390,000","$0","$390,000","0.003","$390,000","$542,250","4","$2,169,000","$459,000","2016","2012","20","21",""
"","Robert Hughes","2012","RB","IND","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","22","23",""
"","Matt Overton","2012","LS","IND","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","26","27",""
"","Nathan Palmer","2012","WR","IND","-99","$390,000","$0","$390,000","0.003","$390,000","$483,333","3","$1,450,000","$400,000","2015","2012","22","23",""
"","Michael Wilhoite","2012","ILB","SF","-99","$390,000","$0","$390,000","0.003","$390,000","$435,000","2","$870,000","$583,800","2014","2012","25","26",""
"","A.Q. Shipley","2012","C","IND","2009","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$534,600","2015","2012","25","26",""
"","Bradley Sowell","2012","LT","IND","-99","$390,000","$0","$390,000","0.003","$390,000","$483,333","3","$1,450,000","$400,000","2015","2012","22","23",""
"","Teddy Williams","2012","CB","IND","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$516,047","2015","2012","23","24",""
"","Chris Lewis-Harris","2012","CB","CIN","-99","$390,000","$0","$390,000","0.003","$390,000","$430,000","3","$1,290,000","$390,000","2015","2012","22","23",""
"","Konrad Reuland","2012","TE","NYJ","-99","$390,000","$0","$390,000","0.003","$390,000","$465,333","3","$1,396,000","$487,900","2014","2011","23","25",""
"","Zack Nash","2012","OLB","ARI","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","22","23",""
"","Matthew Masifilo","2012","G","TB","-99","$390,000","$0","$390,000","0.003","$390,000","$481,667","3","$1,445,000","$395,000","2014","2012","22","23",""
"","Chris Owusu","2012","WR","TB","-99","$390,000","$0","$390,000","0.003","$390,000","$525,000","2","$1,050,000","$393,000","2015","2012","21","22",""
"","Pat Devlin","2012","QB","MIA","-99","$390,000","$0","$390,000","0.003","$390,000","$467,000","3","$1,401,000","$537,017","2013","2011","22","24",""
"","Jonathan Freeny","2012","OLB","MIA","-99","$390,000","$0","$390,000","0.003","$390,000","$466,333","3","$1,399,000","$490,900","2014","2011","21","23",""
"","Jorvorskie Lane","2012","FB","MIA","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","24","25",""
"","Lance Dunbar","2012","RB","DAL","-99","$390,000","$0","$390,000","0.003","$390,000","$480,500","3","$1,441,500","$391,500","2015","2012","21","22",""
"","Orie Lemon","2012","ILB","DAL","-99","$390,000","$0","$390,000","0.003","$390,000","$390,000","1","$390,000","$780,000","2013","2012","24","25",""
"","Will Johnson","2012","FB","PIT","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","23","24",""
"","Jarrett Boykin","2012","WR","GB","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","22","23",""
"","Alameda Ta'amu","2012","DT","PIT","2012","$390,000","$0","$390,000","0.003","$390,000","$435,000","2","$870,000","$1,201,700","2014","2012","21","22",""
"","Cheta Ozougwu","2012","DE","CHI","2011","$390,000","$0","$390,000","0.003","$390,000","$390,000","1","$390,000","$435,900","2013","2012","23","24",""
"","Jeremy Ross","2012","WR","GB","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$400,000","2014","2012","23","24",""
"","Mike Brown","2012","WR","JAC","-99","$390,000","$0","$390,000","0.003","$390,000","$397,500","2","$795,000","$390,000","2014","2012","22","23",""
"","Johnathan Grimes","2012","RB","JAC","-99","$390,000","$0","$390,000","0.003","$390,000","$427,500","2","$855,000","$906,176","2014","2012","22","23",""
"","Jerome Long","2012","DE","JAC","2012","$390,000","$0","$390,000","0.003","$0","$397,500","2","$795,000","$61,000","2014","2012","21","22",""
"","Brandon Marshall","2012","ILB","JAC","2012","$390,000","$0","$390,000","0.003","$390,000","$525,000","4","$2,100,000","$761,125","2016","2012","22","23",""
"","Drew Nowak","2012","C","JAC","-99","$390,000","$0","$390,000","0.003","$390,000","$481,667","3","$1,445,000","$390,000","2015","2012","21","22",""
"","Saalim Hakim","2012","WR","NO","-99","$390,000","$0","$390,000","0.003","$390,000","$430,000","3","$1,290,000","$800,000","2015","2012","21","22",""
"","Bryce Harris","2012","RT","NO","-99","$390,000","$0","$390,000","0.003","$390,000","$480,333","3","$1,441,000","$391,000","2014","2012","22","23",""
"","Lawrence Wilson","2012","ILB","NO","2011","$390,000","$0","$390,000","0.003","$390,000","$435,000","2","$870,000","$518,820","2014","2012","24","25",""
"","Jermaine Kearse","2012","WR","SEA","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","21","22",""
"","Deshawn Shead","2012","FS","SEA","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","23","24",""
"","Jake Ingram","2012","DE","TEN","2009","$390,000","$0","$390,000","0.003","$0","$390,000","1","$390,000","$0","2013","2012","26","27",""
"","Collin Mooney","2012","FB","TEN","-99","$390,000","$0","$390,000","0.003","$390,000","$450,000","2","$900,000","$780,000","2015","2013","26","26",""
"","Michael Preston","2012","WR","TEN","-99","$390,000","$0","$390,000","0.003","$390,000","$570,000","3","$1,710,000","$392,000","2016","2013","23","23",""
"","Nate Chandler","2012","LT","CAR","-99","$390,000","$0","$390,000","0.003","$396,000","$482,000","3","$1,446,000","$792,000","2015","2012","22","23",""
"","Marcus Easley","2012","WR","BUF","2010","$390,000","$0","$390,000","0.003","$390,000","$533,333","3","$1,600,000","$1,634,500","2015","2012","24","25",""
"","Brandon Carswell","2012","WR","OAK","-99","$390,000","$0","$390,000","0.003","$390,000","$450,000","2","$900,000","$390,000","2015","2012","22","23",""
"","Chris Hogan","2012","WR","BUF","-99","$390,000","$0","$390,000","0.003","$390,000","$435,000","2","$870,000","$418,900","2014","2012","24","25",""
"","Alex Parsons","2012","C","OAK","-99","$390,000","$0","$390,000","0.003","$390,000","$390,000","1","$390,000","$585,740","2013","2012","24","25",""
"","Brandian Ross","2012","CB","OAK","-99","$390,000","$0","$390,000","0.003","$390,000","$390,000","1","$390,000","$489,900","2013","2012","22","23",""
"","Jeremy Stewart","2012","RB","OAK","-99","$390,000","$0","$390,000","0.003","$390,000","$390,000","1","$390,000","$390,000","2013","2012","22","23",""
"","Keith Williams","2012","G","BUF","2011","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$481,000","2015","2012","23","24",""
"","Jeremy Beal","2012","DE","DEN","2011","$390,000","$0","$390,000","0.003","$390,000","$397,500","2","$795,000","$435,900","2014","2012","24","25",""
"","Sealver Siliga","2012","DT","DEN","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$396,000","2015","2012","22","23",""
"","Matt Asiata","2012","RB","MIN","-99","$390,000","$0","$390,000","0.003","$390,000","$435,000","2","$870,000","$390,000","2014","2012","24","25",""
"","Justin Tucker","2012","K","BAL","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","22","23",""
"","Ra'Shon Harris","2012","DT","HOU","2009","$390,000","$0","$390,000","0.003","$0","$390,000","1","$390,000","$0","2013","2012","25","26",""
"","Austin Davis","2012","QB","STL","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2014","2012","22","23",""
"","Selvish Capers","2012","G","NYG","2010","$390,000","$0","$390,000","0.003","$0","$435,000","2","$870,000","$49,825","2014","2012","25","26",""
"","Terrence Frederick","2012","CB","NYG","2012","$390,000","$0","$390,000","0.003","$390,000","$435,000","2","$870,000","$435,896","2014","2012","21","22",""
"","Kevin Cone","2012","WR","ATL","-99","$390,000","$0","$390,000","0.003","$390,000","$415,000","3","$1,245,000","$765,000","2014","2011","22","24",""
"","Tank Carder","2012","ILB","CLE","2012","$390,000","$0","$390,000","0.003","$390,000","$525,000","4","$2,100,000","$582,800","2016","2012","22","23",""
"","Harland Gunn","2012","G","ATL","-99","$390,000","$0","$390,000","0.003","$390,000","$481,667","3","$1,445,000","$395,000","2016","2012","22","23",""
"","Patrick DiMarco","2012","FB","KC","-99","$390,000","$0","$390,000","0.003","$390,000","$435,000","2","$870,000","$650,000","2014","2012","22","23",""
"","Kai Forbath","2012","K","WAS","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","24","25",""
"","L.J. Fort","2012","ILB","CLE","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","21","22",""
"","Shaun Draughn","2012","RB","KC","-99","$390,000","$0","$390,000","0.003","$0","$467,667","3","$1,403,000","$8,000","2014","2011","23","25",""
"","Robert James","2012","OLB","ATL","2008","$390,000","$0","$390,000","0.003","$0","$415,000","3","$1,245,000","$88,400","2014","2011","27","29",""
"","Ishmaa'ily Kitchen","2012","DT","CLE","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$395,000","2015","2012","23","24",""
"","Junior Hemingway","2012","WR","KC","2012","$390,000","$0","$390,000","0.003","$390,000","$455,000","3","$1,365,000","$437,000","2015","2012","23","24",""
"","Aldrick Robinson","2012","WR","WAS","2011","$390,000","$0","$390,000","0.003","$390,000","$536,550","4","$2,146,200","$871,200","2014","2011","22","24",""
"","Doug Worthington","2012","DE","WAS","2010","$390,000","$0","$390,000","0.003","$0","$415,000","3","$1,245,000","$33,315","2014","2011","23","25",""
"","Craig Robertson","2012","ILB","CLE","-99","$390,000","$0","$390,000","0.003","$390,000","$435,000","2","$870,000","$390,000","2014","2012","23","24",""
"","Alex Tanney","2012","QB","KC","-99","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$390,000","2015","2012","24","25",""
"","Christian Yount","2012","LS","CLE","-99","$390,000","$0","$390,000","0.003","$390,000","$390,000","1","$390,000","$390,000","2013","2012","23","24",""
"","Neiko Thorpe","2012","CB","KC","-99","$390,000","$0","$390,000","0.003","$390,000","$481,667","3","$1,445,000","$486,406","2015","2012","21","22",""
"","Stanley Havili","2012","FB","PHI","2011","$390,000","$0","$390,000","0.003","$390,000","$480,000","3","$1,440,000","$532,800","2015","2012","24","25",""
"","Ronald Johnson","2012","WR","PHI","2011","$390,000","$0","$390,000","0.003","$0","$536,055","4","$2,144,220","$104,220","2015","2011","22","24",""
"","Marvin McNutt","2012","WR","PHI","2012","$390,000","$0","$390,000","0.003","$390,000","$549,723","4","$2,198,892","$488,892","2015","2012","22","23",""
