,Player,Year,Pos,Cat_POS,Team,BaseSalary,SigningBonus,Cap Hit,Salary%,Conf,Division,Wins,Losses,Ties,Win %,Div_Rank,Scored,Allowed,Net,SOV,SOS,Playoff,Won Superbowl
20235,Dexter Lawrence,2021,DE,Defense,NYG,"$1,699,368","$1,913,734","$3,613,102",0.02,NFC,NFC East,4,13,0,0.235294,4,258,416,-158,0.485294,0.536332,No,No
20236,Raheem Mostert,2021,RB,Offense,SF,"$2,975,000","$458,334","$3,600,974",0.018,NFC,NFC West,10,7,0,0.588235,3,427,365,62,0.438235,0.5,Yes,No
20237,Jon Bostic,2021,ILB,Defense,WAS,"$1,640,000","$875,000","$3,565,000",0.018,NFC,NFC East,7,10,0,0.411765,3,335,434,-99,0.420168,0.529412,No,No
20238,D.J. Moore,2021,WR,Offense,CAR,"$2,003,361","$1,551,149","$3,554,510",0.019,NFC,NFC South,5,12,0,0.294118,4,304,404,-100,0.411765,0.508651,No,No
20239,Javon Kinlaw,2021,DT,Defense,SF,"$1,314,031","$2,206,126","$3,520,157",0.018,NFC,NFC West,10,7,0,0.588235,3,427,365,62,0.438235,0.5,Yes,No
20240,Garrett Bradbury,2021,C,Offense,MIN,"$1,666,170","$1,847,340","$3,513,510",0.019,NFC,NFC North,8,9,0,0.470588,2,425,426,-1,0.433824,0.50692,No,No
20241,Dawuane Smoot,2021,DE,Defense,JAX,"$1,000,000","$2,125,000","$3,513,235",0.017,AFC,AFC South,3,14,0,0.176471,4,253,457,-204,0.568627,0.512111,No,No
20242,Denico Autry,2021,DE,Defense,TEN,"$1,100,000","$2,000,000","$3,511,754",0.018,AFC,AFC South,12,5,0,0.705882,1,419,354,65,0.480392,0.472318,Yes,No
20243,Ryan Succop,2021,K,Special Teams,TB,"$1,750,000","$750,000","$3,500,000",0.019,NFC,NFC South,13,4,0,0.764706,1,511,353,158,0.443439,0.467128,Yes,No
20244,A.J. Green,2021,WR,Offense,ARI,"$2,250,000","$1,250,000","$3,500,000",0.018,NFC,NFC West,11,6,0,0.647059,2,449,366,83,0.491979,0.489619,Yes,No
20245,Johnathan Hankins,2021,DT,Defense,LV/OAK,"$1,750,000","$1,750,000","$3,500,000",0.018,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20246,Marcus Mariota,2021,QB,Offense,LV/OAK,"$1,750,000","$1,750,000","$3,500,000",0.018,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20247,Daniel Carlson,2021,K,Special Teams,LV/OAK,"$2,699,556","$800,000","$3,499,556",0.018,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20248,Cameron Erving,2021,LT,Offense,CAR,"$990,000","$2,500,000","$3,490,000",0.019,NFC,NFC South,5,12,0,0.294118,4,304,404,-100,0.411765,0.508651,No,No
20249,Justin Tucker,2021,K,Special Teams,BAL,"$1,075,000","$1,600,000","$3,483,333",0.019,AFC,AFC North,8,9,0,0.470588,4,387,392,-5,0.459559,0.531142,No,No
20250,Calvin Ridley,2021,WR,Offense,ATL,"$1,966,461","$1,501,949","$3,468,410",0.019,NFC,NFC South,7,10,0,0.411765,3,313,459,-146,0.315126,0.472318,No,No
20251,D.J. Jones,2021,DT,Defense,SF,"$1,000,000","$2,250,000","$3,455,870",0.018,NFC,NFC West,10,7,0,0.588235,3,427,365,62,0.438235,0.5,Yes,No
20252,Jeffery Simmons,2021,DE,Defense,TEN,"$1,646,250","$1,807,501","$3,453,751",0.018,AFC,AFC South,12,5,0,0.705882,1,419,354,65,0.480392,0.472318,Yes,No
20253,Jerry Jeudy,2021,WR,Offense,DEN,"$1,300,590","$2,152,359","$3,452,949",0.017,AFC,AFC West,7,10,0,0.411765,4,335,322,13,0.357143,0.484429,No,No
20254,Noah Fant,2021,TE,Offense,DEN,"$1,639,611","$1,794,222","$3,433,833",0.017,AFC,AFC West,7,10,0,0.411765,4,335,322,13,0.357143,0.484429,No,No
20255,Justin Fields,2021,QB,Offense,CHI,"$660,000","$2,771,265","$3,431,265",0.018,NFC,NFC North,6,11,0,0.352941,3,311,407,-96,0.372549,0.524221,No,No
20256,Malcom Brown,2021,DT,Defense,JAX,"$1,600,000","$1,500,000","$3,429,411",0.016,AFC,AFC South,3,14,0,0.176471,4,253,457,-204,0.568627,0.512111,No,No
20257,Rashaad Penny,2021,RB,Offense,SEA,"$1,948,014","$1,477,353","$3,425,367",0.019,NFC,NFC West,7,10,0,0.411765,4,395,366,29,0.42437,0.519031,No,No
20258,Sam Hubbard,2021,DE,Defense,CIN,"$1,000,000","$2,232,300","$3,423,476",0.018,AFC,AFC North,10,7,0,0.588235,1,460,376,84,0.461765,0.472318,No,No
20259,Darnell Savage,2021,SS,Defense,GB,"$1,632,972","$1,780,943","$3,413,915",0.018,NFC,NFC North,13,4,0,0.764706,1,450,371,79,0.479638,0.479239,Yes,No
20260,Terrell Edmunds,2021,SS,Defense,PIT,"$1,938,789","$1,465,054","$3,403,843",0.018,AFC,AFC North,9,7,1,0.558824,2,343,398,-55,0.490196,0.520761,Yes,No
20261,Jason Sanders,2021,K,Special Teams,MIA,"$920,000","$422,800","$3,392,800",0.017,AFC,AFC East,9,8,0,0.529412,3,341,373,-32,0.379085,0.463668,No,No
20262,Mo Alie-Cox,2021,TE,Offense,IND,"$3,384,000",$0,"$3,384,000",0.018,AFC,AFC South,9,8,0,0.529412,2,451,365,86,0.431373,0.49481,No,No
20263,Zach Pascal,2021,WR,Offense,IND,"$3,384,000",$0,"$3,384,000",0.018,AFC,AFC South,9,8,0,0.529412,2,451,365,86,0.431373,0.49481,No,No
20264,Orlando Brown Jr.,2021,LT,Offense,KC,"$3,384,000",$0,"$3,384,000",0.018,AFC,AFC West,12,5,0,0.705882,1,480,364,116,0.517157,0.538062,Yes,No
20265,Charvarius Ward,2021,CB,Defense,KC,"$3,384,000",$0,"$3,384,000",0.018,AFC,AFC West,12,5,0,0.705882,1,480,364,116,0.517157,0.538062,Yes,No
20266,Matt Gono,2021,T,Offense,ATL,"$3,384,000",$0,"$3,384,000",0.018,NFC,NFC South,7,10,0,0.411765,3,313,459,-146,0.315126,0.472318,No,No
20267,J.C. Jackson,2021,CB,Defense,NE,"$3,384,000",$0,"$3,384,000",0.016,AFC,AFC East,10,7,0,0.588235,2,462,303,159,0.394118,0.480969,Yes,No
20268,A.J. Johnson,2021,ILB,Defense,DEN,"$3,384,000",$0,"$3,384,000",0.017,AFC,AFC West,7,10,0,0.411765,4,335,322,13,0.357143,0.484429,No,No
20269,Dennis Gardeck,2021,OLB,Defense,ARI,"$3,384,000",$0,"$3,384,000",0.018,NFC,NFC West,11,6,0,0.647059,2,449,366,83,0.491979,0.489619,Yes,No
20270,Andre Dillard,2021,LT,Offense,PHI,"$1,619,599","$1,754,197","$3,373,796",0.016,NFC,NFC East,9,8,0,0.529412,2,444,385,59,0.349673,0.468858,Yes,No
20271,Lavonte David,2021,OLB,Defense,TB,"$1,075,000","$2,285,000","$3,360,000",0.019,NFC,NFC South,13,4,0,0.764706,1,511,353,158,0.443439,0.467128,Yes,No
20272,Tytus Howard,2021,RT,Offense,HOU,"$1,606,414","$1,727,827","$3,334,241",0.017,AFC,AFC South,4,13,0,0.235294,3,280,452,-172,0.397059,0.49827,No,No
20273,Dallas Goedert,2021,TE,Offense,PHI,"$733,636","$2,586,197","$3,319,832",0.016,NFC,NFC East,9,8,0,0.529412,2,444,385,59,0.349673,0.468858,Yes,No
20274,Henry Anderson,2021,DE,Defense,NE,"$1,000,000","$1,000,000","$3,305,882",0.016,AFC,AFC East,10,7,0,0.588235,2,462,303,159,0.394118,0.480969,Yes,No
20275,Mike Remmers,2021,LT,Offense,KC,"$1,200,000","$1,850,000","$3,300,000",0.018,AFC,AFC West,12,5,0,0.705882,1,480,364,116,0.517157,0.538062,Yes,No
20276,Marcus Davenport,2021,DE,Defense,NO,"$999,661","$2,018,527","$3,289,034",0.018,NFC,NFC South,9,8,0,0.529412,2,364,335,29,0.51634,0.512111,No,No
20277,Jon Feliciano,2021,G,Offense,BUF,"$1,400,000","$750,000","$3,264,706",0.017,AFC,AFC East,11,6,0,0.647059,1,483,289,194,0.427807,0.472318,Yes,No
20278,K.J. Wright,2021,OLB,Defense,LV/OAK,"$3,000,000","$240,000","$3,255,000",0.017,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20279,Josh Jacobs,2021,RB,Offense,LV/OAK,"$1,579,854","$1,674,709","$3,254,563",0.017,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20280,A.J. Terrell,2021,CB,Defense,ATL,"$1,260,261","$1,991,045","$3,251,306",0.018,NFC,NFC South,7,10,0,0.411765,3,313,459,-146,0.315126,0.472318,No,No
20281,Brett Kern,2021,P,Special Teams,TEN,"$2,450,000","$550,000","$3,250,000",0.017,AFC,AFC South,12,5,0,0.705882,1,419,354,65,0.480392,0.472318,Yes,No
20282,Tarik Cohen,2021,RB,Offense,CHI,"$1,400,000","$1,750,000","$3,250,000",0.017,NFC,NFC North,6,11,0,0.352941,3,311,407,-96,0.372549,0.524221,No,No
20283,Leonard Fournette,2021,RB,Offense,TB,"$1,000,000",$0,"$3,250,000",0.018,NFC,NFC South,13,4,0,0.764706,1,511,353,158,0.443439,0.467128,Yes,No
20284,Taven Bryan,2021,DT,Defense,JAX,"$1,864,767","$1,366,356","$3,231,123",0.016,AFC,AFC South,3,14,0,0.176471,4,253,457,-204,0.568627,0.512111,No,No
20285,Quinton Jefferson,2021,DT,Defense,LV/OAK,"$1,990,000","$750,000","$3,220,000",0.017,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20286,Marquise Brown,2021,WR,Offense,BAL,"$1,566,576","$1,648,153","$3,214,729",0.018,AFC,AFC North,8,9,0,0.470588,4,387,392,-5,0.459559,0.531142,No,No
20287,Maxx Williams,2021,TE,Offense,ARI,"$2,550,000","$250,000","$3,208,823",0.017,NFC,NFC West,11,6,0,0.647059,2,449,366,83,0.491979,0.489619,Yes,No
20288,Ndamukong Suh,2021,DT,Defense,TB,"$1,500,000","$1,000,000","$3,200,000",0.018,NFC,NFC South,13,4,0,0.764706,1,511,353,158,0.443439,0.467128,Yes,No
20289,Desmond King,2021,CB,Defense,HOU,"$2,000,000","$500,000","$3,191,176",0.016,AFC,AFC South,4,13,0,0.235294,3,280,452,-172,0.397059,0.49827,No,No
20290,CeeDee Lamb,2021,WR,Offense,DAL,"$1,246,819","$1,937,275","$3,184,094",0.015,NFC,NFC East,12,5,0,0.705882,1,530,358,172,0.431373,0.487889,Yes,No
20291,Harold Landry,2021,OLB,Defense,TEN,"$2,433,000","$744,307","$3,177,307",0.017,AFC,AFC South,12,5,0,0.705882,1,419,354,65,0.480392,0.472318,Yes,No
20292,Montez Sweat,2021,DE,Defense,WAS,"$1,553,296","$1,621,593","$3,174,889",0.016,NFC,NFC East,7,10,0,0.411765,3,335,434,-99,0.420168,0.529412,No,No
20293,Sam Tevi,2021,LT,Offense,IND,"$1,500,000","$500,000","$3,170,000",0.017,AFC,AFC South,9,8,0,0.529412,2,451,365,86,0.431373,0.49481,No,No
20294,Mark Andrews,2021,TE,Offense,BAL,"$920,000","$2,241,776","$3,161,776",0.017,AFC,AFC North,8,9,0,0.470588,4,387,392,-5,0.459559,0.531142,No,No
20295,Mason Crosby,2021,K,Special Teams,GB,"$1,075,000","$1,000,000","$3,160,000",0.017,NFC,NFC North,13,4,0,0.764706,1,450,371,79,0.479638,0.479239,Yes,No
20296,Johnathan Abram,2021,FS,Defense,LV/OAK,"$1,540,018","$1,595,035","$3,135,053",0.017,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20297,Jerry Tillery,2021,DT,Defense,LAC/SD,"$1,533,378","$1,581,756","$3,115,134",0.016,AFC,AFC West,9,8,0,0.529412,3,474,459,15,0.5,0.510381,No,No
20298,Micah Parsons,2021,ILB,Defense,DAL,"$660,000","$2,445,417","$3,105,417",0.015,NFC,NFC East,12,5,0,0.705882,1,530,358,172,0.431373,0.487889,Yes,No
20299,Xavier Su'a-Filo,2021,G,Offense,CIN,"$2,500,000","$333,333","$3,103,921",0.016,AFC,AFC North,10,7,0,0.588235,1,460,376,84,0.461765,0.472318,No,No
20300,Austin Jackson,2021,LT,Offense,MIA,"$1,230,016","$1,870,063","$3,100,079",0.016,AFC,AFC East,9,8,0,0.529412,3,341,373,-32,0.379085,0.463668,No,No
20301,Kendrick Bourne,2021,WR,Offense,NE,"$1,000,000","$1,416,666","$3,078,421",0.015,AFC,AFC East,10,7,0,0.588235,2,462,303,159,0.394118,0.480969,Yes,No
20302,Josh Sweat,2021,DE,Defense,PHI,"$920,000","$2,149,400","$3,069,400",0.015,NFC,NFC East,9,8,0,0.529412,2,444,385,59,0.349673,0.468858,Yes,No
20303,Will Hernandez,2021,G,Offense,NYG,"$2,183,000","$874,683","$3,057,683",0.017,NFC,NFC East,4,13,0,0.235294,4,258,416,-158,0.485294,0.536332,No,No
20304,Al-Quadin Muhammad,2021,DE,Defense,IND,"$1,740,000","$500,000","$3,055,000",0.016,AFC,AFC South,9,8,0,0.529412,2,451,365,86,0.431373,0.49481,No,No
20305,Michael Brockers,2021,DT,Defense,DET,"$1,075,000","$1,975,000","$3,050,000",0.015,NFC,NFC North,3,13,1,0.205882,4,325,467,-142,0.627451,0.527682,No,No
20306,K’Lavon Chaisson,2021,OLB,Defense,JAX,"$1,216,573","$1,816,293","$3,032,866",0.015,AFC,AFC South,3,14,0,0.176471,4,253,457,-204,0.568627,0.512111,No,No
20307,Christian Kirk,2021,WR,Offense,ARI,"$2,433,000","$591,794","$3,024,794",0.016,NFC,NFC West,11,6,0,0.647059,2,449,366,83,0.491979,0.489619,Yes,No
20308,Rashawn Slater,2021,LT,Offense,LAC/SD,"$660,000","$2,363,956","$3,023,956",0.016,AFC,AFC West,9,8,0,0.529412,3,474,459,15,0.5,0.510381,No,No
20309,Jalen Reagor,2021,WR,Offense,PHI,"$1,213,213","$1,802,850","$3,016,063",0.015,NFC,NFC East,9,8,0,0.529412,2,444,385,59,0.349673,0.468858,Yes,No
20310,Lamar Jackson,2021,QB,Offense,BAL,"$1,771,588","$1,242,120","$3,013,708",0.017,AFC,AFC North,8,9,0,0.470588,4,387,392,-5,0.459559,0.531142,No,No
20311,Isaac Seumalo,2021,G,Offense,PHI,"$990,000","$800,000","$3,008,000",0.015,NFC,NFC East,9,8,0,0.529412,2,444,385,59,0.349673,0.468858,Yes,No
20312,Matthew Slater,2021,WR,Offense,NE,"$1,750,000","$375,000","$3,001,464",0.015,AFC,AFC East,10,7,0,0.588235,2,462,303,159,0.394118,0.480969,Yes,No
20313,Anthony Firkser,2021,TE,Offense,TEN,"$1,750,000","$1,250,000","$3,000,000",0.016,AFC,AFC South,12,5,0,0.705882,1,419,354,65,0.480392,0.472318,Yes,No
20314,C.J. Ham,2021,FB,Offense,MIN,"$2,150,000","$750,000","$3,000,000",0.016,NFC,NFC North,8,9,0,0.470588,2,425,426,-1,0.433824,0.50692,No,No
20315,Cordarrelle Patterson,2021,RB,Offense,ATL,"$1,300,000","$1,700,000","$3,000,000",0.016,NFC,NFC South,7,10,0,0.411765,3,313,459,-146,0.315126,0.472318,No,No
20316,Rob Gronkowski,2021,TE,Offense,TB,"$1,750,000","$1,250,000","$3,000,000",0.017,NFC,NFC South,13,4,0,0.764706,1,511,353,158,0.443439,0.467128,Yes,No
20317,Trai Turner,2021,G,Offense,PIT,"$1,075,000","$1,925,000","$3,000,000",0.016,AFC,AFC North,9,7,1,0.558824,2,343,398,-55,0.490196,0.520761,Yes,No
20318,Ereck Flowers,2021,G,Offense,WAS,"$2,975,000",$0,"$3,000,000",0.015,NFC,NFC East,7,10,0,0.411765,3,335,434,-99,0.420168,0.529412,No,No
20319,Kenyan Drake,2021,RB,Offense,LV/OAK,"$1,250,000",$0,"$3,000,000",0.016,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20320,Tyus Bowser,2021,OLB,Defense,BAL,"$1,000,000","$2,000,000","$3,000,000",0.016,AFC,AFC North,8,9,0,0.470588,4,387,392,-5,0.459559,0.531142,No,No
20321,Austin Johnson,2021,DT,Defense,NYG,"$1,500,000",$0,"$3,000,000",0.016,NFC,NFC East,4,13,0,0.235294,4,258,416,-158,0.485294,0.536332,No,No
20322,Justin Jefferson,2021,WR,Offense,MIN,"$1,206,491","$1,775,964","$2,982,455",0.016,NFC,NFC North,8,9,0,0.470588,2,425,426,-1,0.433824,0.50692,No,No
20323,Alex Mack,2021,C,Offense,SF,"$1,425,000","$1,225,000","$2,979,411",0.015,NFC,NFC West,10,7,0,0.588235,3,427,365,62,0.438235,0.5,Yes,No
20324,Ted Karras,2021,C,Offense,NE,"$1,500,000","$1,000,000","$2,970,588",0.014,AFC,AFC East,10,7,0,0.588235,2,462,303,159,0.394118,0.480969,Yes,No
20325,James Daniels,2021,G,Offense,CHI,"$2,183,000","$783,667","$2,966,667",0.016,NFC,NFC North,6,11,0,0.352941,3,311,407,-96,0.372549,0.524221,No,No
20326,Wil Lutz,2021,K,Special Teams,NO,"$990,000","$1,050,000","$2,960,000",0.016,NFC,NFC South,9,8,0,0.529412,2,364,335,29,0.51634,0.512111,No,No
20327,Nick Williams,2021,DT,Defense,DET,"$1,250,000","$1,000,000","$2,956,064",0.015,NFC,NFC North,3,13,1,0.205882,4,325,467,-142,0.627451,0.527682,No,No
20328,L.J. Collier,2021,DE,Defense,SEA,"$1,480,098","$1,475,196","$2,955,294",0.016,NFC,NFC West,7,10,0,0.411765,4,395,366,29,0.42437,0.519031,No,No
20329,Derek Watt,2021,FB,Offense,PIT,"$990,000","$1,083,333","$2,953,333",0.016,AFC,AFC North,9,7,1,0.558824,2,343,398,-55,0.490196,0.520761,Yes,No
20330,Connor Williams,2021,G,Offense,DAL,"$2,433,000","$517,998","$2,950,998",0.014,NFC,NFC East,12,5,0,0.705882,1,530,358,172,0.431373,0.487889,Yes,No
20331,Kenneth Murray,2021,ILB,Defense,LAC/SD,"$1,199,770","$1,749,080","$2,948,850",0.015,AFC,AFC West,9,8,0,0.529412,3,474,459,15,0.5,0.510381,No,No
20332,Nick Gates,2021,C,Offense,NYG,"$2,041,666","$500,000","$2,945,833",0.016,NFC,NFC East,4,13,0,0.235294,4,258,416,-158,0.485294,0.536332,No,No
20333,Tyler Matakevich,2021,ILB,Defense,BUF,"$1,500,000","$1,100,000","$2,935,294",0.016,AFC,AFC East,11,6,0,0.647059,1,483,289,194,0.427807,0.472318,Yes,No
20334,LaMarcus Joyner,2021,FS,Defense,NYJ,"$1,500,000","$1,000,000","$2,911,754",0.014,AFC,AFC East,4,13,0,0.235294,4,310,504,-194,0.426471,0.512111,No,No
20335,Carlos Dunlap,2021,DE,Defense,SEA,"$1,500,000","$1,400,000","$2,900,000",0.016,NFC,NFC West,7,10,0,0.411765,4,395,366,29,0.42437,0.519031,No,No
20336,Derek Wolfe,2021,DE,Defense,BAL,"$1,100,000","$1,800,000","$2,900,000",0.016,AFC,AFC North,8,9,0,0.470588,4,387,392,-5,0.459559,0.531142,No,No
20337,Sam Koch,2021,P,Special Teams,BAL,"$1,850,000","$1,050,000","$2,900,000",0.016,AFC,AFC North,8,9,0,0.470588,4,387,392,-5,0.459559,0.531142,No,No
20338,Carl Nassib,2021,DE,Defense,LV/OAK,"$990,000",$0,"$2,892,000",0.015,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20339,Alijah Vera-Tucker,2021,G,Offense,NYJ,"$660,000","$2,228,187","$2,888,187",0.014,AFC,AFC East,4,13,0,0.235294,4,310,504,-194,0.426471,0.512111,No,No
20340,Allen Hurns,2021,WR,Offense,MIA,"$1,875,000","$433,333","$2,883,333",0.015,AFC,AFC East,9,8,0,0.529412,3,341,373,-32,0.379085,0.463668,No,No
20341,Cesar Ruiz,2021,G,Offense,NO,"$1,186,328","$1,695,310","$2,881,638",0.016,NFC,NFC South,9,8,0,0.529412,2,364,335,29,0.51634,0.512111,No,No
20342,Zach Banner,2021,RT,Offense,PIT,"$1,250,000","$1,625,000","$2,875,000",0.015,AFC,AFC North,9,7,1,0.558824,2,343,398,-55,0.490196,0.520761,Yes,No
20343,Jordan Mailata,2021,LT,Offense,PHI,"$850,000","$2,022,349","$2,872,349",0.014,NFC,NFC East,9,8,0,0.529412,2,444,385,59,0.349673,0.468858,Yes,No
20344,Chuck Clark,2021,SS,Defense,BAL,"$990,000","$1,375,000","$2,868,333",0.016,AFC,AFC North,8,9,0,0.470588,4,387,392,-5,0.459559,0.531142,No,No
20345,Rodney Hudson,2021,C,Offense,ARI,"$1,100,000",$0,"$2,860,000",0.015,NFC,NFC West,11,6,0,0.647059,2,449,366,83,0.491979,0.489619,Yes,No
20346,Jessie Bates III,2021,FS,Defense,CIN,"$2,433,000","$419,604","$2,852,604",0.015,AFC,AFC North,10,7,0,0.588235,1,460,376,84,0.461765,0.472318,No,No
20347,Brandon Aiyuk,2021,WR,Offense,SF,"$1,179,606","$1,668,426","$2,848,032",0.015,NFC,NFC West,10,7,0,0.588235,3,427,365,62,0.438235,0.5,Yes,No
20348,Donte Jackson,2021,CB,Defense,CAR,"$2,443,000","$395,005","$2,838,005",0.015,NFC,NFC South,5,12,0,0.294118,4,304,404,-100,0.411765,0.508651,No,No
20349,Mac Jones,2021,QB,Offense,NE,"$660,000","$2,173,882","$2,833,882",0.014,AFC,AFC East,10,7,0,0.588235,2,462,303,159,0.394118,0.480969,Yes,No
20350,Kevin Pierre-Louis,2021,OLB,Defense,HOU,"$1,750,000","$500,000","$2,823,529",0.015,AFC,AFC South,4,13,0,0.235294,3,280,452,-172,0.397059,0.49827,No,No
20351,Greg Zuerlein,2021,K,Special Teams,DAL,"$2,250,000","$333,333","$2,818,627",0.013,NFC,NFC East,12,5,0,0.705882,1,530,358,172,0.431373,0.487889,Yes,No
20352,Jordan Love,2021,QB,Offense,GB,"$1,172,884","$1,641,537","$2,814,421",0.015,NFC,NFC North,13,4,0,0.764706,1,450,371,79,0.479638,0.479239,Yes,No
20353,Derek Barnett,2021,DE,Defense,PHI,"$990,000",$0,"$2,802,200",0.014,NFC,NFC East,9,8,0,0.529412,2,444,385,59,0.349673,0.468858,Yes,No
20354,Bradley Pinion,2021,P,Special Teams,TB,"$2,800,000",$0,"$2,800,000",0.015,NFC,NFC South,13,4,0,0.764706,1,511,353,158,0.443439,0.467128,Yes,No
20355,Solomon Thomas,2021,DE,Defense,LV/OAK,"$1,990,000","$750,000","$2,800,000",0.015,AFC,AFC West,10,7,0,0.588235,2,374,439,-65,0.514706,0.510381,Yes,No
20356,Kaleb McGary,2021,RT,Offense,ATL,"$1,428,250","$1,371,498","$2,799,748",0.015,NFC,NFC South,7,10,0,0.411765,3,313,459,-146,0.315126,0.472318,No,No
20357,Avonte Maddox,2021,CB,Defense,PHI,"$1,621,667","$1,168,744","$2,790,411",0.014,NFC,NFC East,9,8,0,0.529412,2,444,385,59,0.349673,0.468858,Yes,No
20358,Sam Martin,2021,P,Special Teams,DEN,"$2,300,000","$483,333","$2,783,333",0.014,AFC,AFC West,7,10,0,0.411765,4,335,322,13,0.357143,0.484429,No,No
20359,Jordyn Brooks,2021,OLB,Defense,SEA,"$1,166,164","$1,614,656","$2,780,820",0.015,NFC,NFC West,7,10,0,0.411765,4,395,366,29,0.42437,0.519031,No,No
20360,Riley Dixon,2021,P,Special Teams,NYG,"$2,400,000","$125,000","$2,770,566",0.015,NFC,NFC East,4,13,0,0.235294,4,258,416,-158,0.485294,0.536332,No,No
20361,Patrick Queen,2021,ILB,Defense,BAL,"$1,162,803","$1,601,213","$2,764,016",0.015,AFC,AFC North,8,9,0,0.470588,4,387,392,-5,0.459559,0.531142,No,No
20362,N'Keal Harry,2021,WR,Offense,NE,"$1,413,032","$1,341,063","$2,754,095",0.013,AFC,AFC East,10,7,0,0.588235,2,462,303,159,0.394118,0.480969,Yes,No
20363,Carlton Davis,2021,CB,Defense,TB,"$2,433,000","$318,748","$2,751,748",0.015,NFC,NFC South,13,4,0,0.764706,1,511,353,158,0.443439,0.467128,Yes,No
20364,Germain Ifedi,2021,RT,Offense,CHI,"$2,000,000","$750,000","$2,750,000",0.015,NFC,NFC North,6,11,0,0.352941,3,311,407,-96,0.372549,0.524221,No,No
20365,Ryan Griffin,2021,TE,Offense,NYJ,"$2,541,176","$199,412","$2,740,588",0.013,AFC,AFC East,4,13,0,0.235294,4,310,504,-194,0.426471,0.512111,No,No
20366,Minkah Fitzpatrick,2021,FS,Defense,PIT,"$2,722,878",$0,"$2,722,878",0.015,AFC,AFC North,9,7,1,0.558824,2,343,398,-55,0.490196,0.520761,Yes,No
20367,Cethan Carter,2021,TE,Offense,MIA,"$1,200,000",$0,"$2,700,000",0.014,AFC,AFC East,9,8,0,0.529412,3,341,373,-32,0.379085,0.463668,No,No
20368,Christopher Carson,2021,RB,Offense,SEA,"$1,000,000","$1,500,000","$2,700,000",0.015,NFC,NFC West,7,10,0,0.411765,4,395,366,29,0.42437,0.519031,No,No
20369,Justin Reid,2021,FS,Defense,HOU,"$2,433,000","$259,914","$2,692,914",0.014,AFC,AFC South,4,13,0,0.235294,3,280,452,-172,0.397059,0.49827,No,No
20370,Randall Cobb,2021,WR,Offense,GB,"$1,075,000",$0,"$2,687,254",0.014,NFC,NFC North,13,4,0,0.764706,1,450,371,79,0.479638,0.479239,Yes,No
20371,Nyheim Hines,2021,RB,Offense,IND,"$1,000,000","$1,681,139","$2,681,139",0.014,AFC,AFC South,9,8,0,0.529412,2,451,365,86,0.431373,0.49481,No,No
20372,Wyatt Teller,2021,G,Offense,CLE,"$1,551,500","$1,126,300","$2,677,800",0.013,AFC,AFC North,8,9,0,0.470588,3,349,371,-22,0.415441,0.513841,No,No
20373,Zaven Collins,2021,ILB,Defense,ARI,"$660,000","$2,010,956","$2,670,956",0.014,NFC,NFC West,11,6,0,0.647059,2,449,366,83,0.491979,0.489619,Yes,No
20374,Poona Ford,2021,DT,Defense,SEA,"$920,000","$1,750,000","$2,670,000",0.015,NFC,NFC West,7,10,0,0.411765,4,395,366,29,0.42437,0.519031,No,No
20375,Michael Gallup,2021,WR,Offense,DAL,"$2,443,000","$222,495","$2,665,495",0.013,NFC,NFC East,12,5,0,0.705882,1,530,358,172,0.431373,0.487889,Yes,No
20376,Tyeler Davison,2021,DT,Defense,ATL,"$1,200,000","$1,213,333","$2,663,333",0.014,NFC,NFC South,7,10,0,0.411765,3,313,459,-146,0.315126,0.472318,No,No
20377,Emmanuel Moseley,2021,CB,Defense,SF,"$920,000","$1,732,000","$2,652,000",0.014,NFC,NFC West,10,7,0,0.588235,3,427,365,62,0.438235,0.5,Yes,No
20378,Jayon Brown,2021,ILB,Defense,TEN,"$1,250,000","$666,667","$2,651,961",0.014,AFC,AFC South,12,5,0,0.705882,1,419,354,65,0.480392,0.472318,Yes,No
20379,Christian Kirksey,2021,ILB,Defense,HOU,"$1,500,000","$500,000","$2,647,058",0.014,AFC,AFC South,4,13,0,0.235294,3,280,452,-172,0.397059,0.49827,No,No
20380,Jourdan Lewis,2021,CB,Defense,DAL,"$1,250,000","$1,166,667","$2,637,242",0.013,NFC,NFC East,12,5,0,0.705882,1,530,358,172,0.431373,0.487889,Yes,No
20381,Zach Sieler,2021,DE,Defense,MIA,"$2,000,000","$250,000","$2,625,000",0.013,AFC,AFC East,9,8,0,0.529412,3,341,373,-32,0.379085,0.463668,No,No
