,Player,Age,Year,Pos,Cat_POS,Team,BaseSalary,SigningBonus,Cap Hit,Salary%,Conf,Division,Wins,Losses,Ties,Win %,Div_Rank,Scored,Allowed,Net,SOV,SOS,Playoff,Won Superbowl
11626,Mohamed Sanu,28,2017,WR,Offense,ATL,6000000,1400000,7400000,0.044,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
11627,Darian Stewart,29,2017,FS,Defense,DEN,6000000,1400000,7400000,0.044,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
11628,Max Unger,31,2017,C,Offense,NO,1700000,1750000,7400000,0.045,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
11629,Adam-Pacman Jones,34,2017,CB,Defense,CIN,6023529,666666,7390195,0.043,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
11630,Sean Lee,31,2017,OLB,Defense,DAL,1300000,2000000,7325000,0.043,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
11631,Jimmy Smith,29,2017,CB,Defense,BAL,592647,2600000,7267647,0.045,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
11632,Carlos Dunlap,28,2017,DE,Defense,CIN,5350000,1600000,7250000,0.042,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
11633,Luke Joeckel,26,2017,G,Offense,SEA,2750000,4250000,7250000,0.043,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
11634,Cameron Heyward,28,2017,DE,Defense,PIT,775000,2400000,7231250,0.043,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
11635,Donald Penn,34,2017,LT,Offense,LV/OAK,5800000,0,7150000,0.041,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
11636,Jadeveon Clowney,24,2017,OLB,Defense,HOU,690000,3629636,7086863,0.041,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
11637,Linval Joseph,29,2017,DT,Defense,MIN,1150000,1800000,7050000,0.042,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
11638,William Gholston,26,2017,DE,Defense,TB,3000000,0,7000000,0.041,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
11639,Robert Woods,25,2017,WR,Offense,LAR/STL,3000000,0,7000000,0.043,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
11640,Prince Amukamara,28,2017,CB,Defense,CHI,3500000,3500000,7000000,0.04,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11641,Bruce Irvin,30,2017,OLB,Defense,LV/OAK,4500000,0,7000000,0.04,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
11642,Allen Hurns,26,2017,WR,Offense,JAX,7000000,0,7000000,0.034,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11643,Morgan Burnett,28,2017,SS,Defense,GB,4750000,1650000,6981250,0.04,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
11644,Michael Crabtree,30,2017,WR,Offense,LV/OAK,6250000,0,6968750,0.04,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
11645,DeMarco Murray,29,2017,RB,Offense,TEN,6250000,0,6950000,0.037,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
11646,Terrell Suggs,35,2017,OLB,Defense,BAL,4000000,2200000,6950000,0.043,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
11647,Rodney Hudson,28,2017,C,Offense,LV/OAK,6500000,0,6950000,0.04,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
11648,Jason Peters,35,2017,LT,Offense,PHI,3000000,3666666,6916666,0.039,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
11649,Jameis Winston,23,2017,QB,Offense,TB,615000,4174323,6913985,0.04,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
11650,Johnathan Joseph,33,2017,CB,Defense,HOU,6500000,0,6906250,0.04,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
11651,Mitchell Schwartz,28,2017,RT,Offense,KC,4900000,1400000,6900000,0.041,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
11652,Josh Sitton,31,2017,G,Offense,CHI,4650000,666666,6822916,0.039,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11653,James Carpenter,28,2017,G,Offense,NYJ,4450000,875000,6805000,0.041,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
11654,K.J. Wright,28,2017,OLB,Defense,SEA,5800000,1000000,6800000,0.04,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
11655,Kyle Rudolph,28,2017,TE,Offense,MIN,5150000,1300000,6800000,0.04,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
11656,Star Lotulelei,28,2017,DT,Defense,CAR,6757000,0,6757000,0.038,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
11657,Kam Chancellor,29,2017,SS,Defense,SEA,3000000,3500000,6743744,0.04,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
11658,Danny Trevathan,27,2017,ILB,Defense,CHI,1882353,1250000,6732352,0.039,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11659,Brandon Brooks,28,2017,G,Offense,PHI,4254412,2200000,6640809,0.038,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
11660,Andy Levitre,31,2017,G,Offense,ATL,5250000,0,6625000,0.04,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
11661,Marcus Mariota,24,2017,QB,Offense,TEN,615000,3967541,6603811,0.035,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
11662,Mychal Kendricks,27,2017,OLB,Defense,PHI,4850000,1600000,6600000,0.037,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
11663,Blake Bortles,25,2017,QB,Offense,JAX,3236565,3335420,6571985,0.032,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11664,Josh McCown,38,2017,QB,Offense,NYJ,3000000,3000000,6500000,0.039,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
11665,Rob Gronkowski,28,2017,TE,Offense,NE,4000000,0,6500000,0.039,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
11666,Lamar Miller,26,2017,RB,Offense,HOU,5500000,1000000,6500000,0.038,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
11667,Travis Benjamin,28,2017,WR,Offense,LAC/SD,5250000,1250000,6500000,0.038,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
11668,Jermey Parnell,31,2017,RT,Offense,JAX,6500000,0,6500000,0.032,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11669,Jeff Allen,27,2017,G,Offense,HOU,4750000,1250000,6437500,0.037,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
11670,Pierre Garcon,31,2017,WR,Offense,SF,3675000,2400000,6425000,0.031,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
11671,Dante Fowler Jr.,23,2017,DE,Defense,JAX,2570478,3835955,6406433,0.031,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11672,C.J. Fiedorowicz,26,2017,TE,Offense,HOU,3097000,175826,6397826,0.037,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
11673,Glover Quin,31,2017,FS,Defense,DET,900000,2716666,6394166,0.038,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
11674,Marcus Gilbert,29,2017,RT,Offense,PIT,3058824,1530000,6367324,0.038,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
11675,Jared Goff,23,2017,QB,Offense,LAR/STL,1719894,4629577,6349471,0.039,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
11676,Rishard Matthews,28,2017,WR,Offense,TEN,5000000,833333,6333333,0.033,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
11677,Rodger Saffold,29,2017,G,Offense,LAR/STL,4847233,1000000,6315983,0.039,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
11678,Tashaun Gipson,27,2017,FS,Defense,JAX,5000000,800000,6300000,0.031,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11679,Robert Ayers,32,2017,DE,Defense,TB,4000000,0,6250000,0.036,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
11680,Jason Kelce,30,2017,C,Offense,PHI,5000000,1200000,6200000,0.035,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
11681,Patrick Chung,30,2017,SS,Defense,NE,2500000,1600000,6200000,0.037,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
11682,Amari Cooper,23,2017,WR,Offense,LV/OAK,615000,3685566,6180850,0.036,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
11683,Jonathan Stewart,30,2017,RB,Offense,CAR,1100000,0,6175000,0.034,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
11684,David Bakhtiari,26,2017,LT,Offense,GB,775000,3200000,6171000,0.035,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
11685,Paul Posluszny,33,2017,OLB,Defense,JAX,3950000,166668,6166668,0.03,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11686,Allen Bailey,28,2017,DE,Defense,KC,3900000,2000000,6156250,0.036,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
11687,Zach Strief,34,2017,RT,Offense,NO,1700000,1100000,6100000,0.037,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
11688,Brian Cushing,30,2017,ILB,Defense,HOU,2264706,1597500,6077830,0.035,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
11689,Carson Wentz,25,2017,QB,Offense,PHI,1662561,4400243,6062804,0.034,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
11690,Bobby Massie,28,2017,RT,Offense,CHI,4200000,500000,6034375,0.035,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11691,Whitney Mercilus,27,2017,OLB,Defense,HOU,4500000,1050000,6018750,0.035,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
11692,John Simon,27,2017,OLB,Defense,IND,1500000,0,6000000,0.034,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
11693,Chris Baker,30,2017,DT,Defense,TB,3000000,0,6000000,0.035,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
11694,Lavonte David,27,2017,OLB,Defense,TB,6000000,0,6000000,0.035,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
11695,Russell Okung,29,2017,LT,Offense,LAC/SD,3000000,2500000,6000000,0.035,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
11696,Reggie Nelson,34,2017,FS,Defense,LV/OAK,2750000,0,6000000,0.034,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
11697,Chris Ivory,29,2017,RB,Offense,JAX,4500000,1000000,6000000,0.029,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11698,Khalil Mack,26,2017,DE,Defense,LV/OAK,690000,2975818,5942682,0.034,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
11699,Nick Perry,27,2017,OLB,Defense,GB,1300000,3700000,5925000,0.034,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
11700,Ricky Wagner,28,2017,RT,Offense,DET,3000000,2900000,5900000,0.035,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
11701,Joey Bosa,22,2017,DE,Defense,LAC/SD,540000,4254306,5880383,0.035,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
11702,T.J. Lang,30,2017,G,Offense,DET,3000000,2666666,5869791,0.035,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
11703,Brandon Scherff,26,2017,G,Offense,WAS,615000,3422388,5786082,0.033,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
11704,Doug Martin,28,2017,RB,Offense,TB,5764706,0,5764705,0.033,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
11705,Eric Weddle,32,2017,FS,Defense,BAL,4000000,1750000,5750000,0.035,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
11706,Jordan Reed,27,2017,TE,Offense,WAS,3750000,1800000,5737500,0.033,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
11707,Marcell Dareus,28,2017,DT,Defense,JAX,5735294,0,5735294,0.028,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11708,Alec Ogletree,26,2017,ILB,Defense,LAR/STL,3369000,1600000,5719000,0.035,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
11709,Eric Reid,26,2017,SS,Defense,SF,5676000,0,5676000,0.028,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
11710,Kenny Vaccaro,26,2017,SS,Defense,NO,5676000,0,5676000,0.035,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
11711,Ezekiel Elliott,22,2017,RB,Offense,DAL,1584379,4087516,5671895,0.034,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
11712,Ron Parker,30,2017,FS,Defense,KC,3900000,1000000,5600000,0.033,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
11713,Julius Thomas,29,2017,TE,Offense,MIA,5500000,0,5600000,0.033,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
11714,Cordarrelle Patterson,26,2017,WR,Offense,LV/OAK,2500000,0,5600000,0.032,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
11715,Andre Hal,25,2017,FS,Defense,HOU,1797000,17281,5564281,0.032,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
11716,Joe Barksdale,28,2017,RT,Offense,LAC/SD,4500000,1000000,5546875,0.033,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
11717,Myles Garrett,22,2017,DE,Defense,CLE,465000,5064501,5529501,0.026,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
11718,Cliff Avril,31,2017,DE,Defense,SEA,4500000,500000,5500000,0.033,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
11719,A.J. Bouye,26,2017,CB,Defense,JAX,3000000,2000000,5468750,0.027,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11720,Antonio Gates,37,2017,TE,Offense,LAC/SD,4500000,500000,5437500,0.032,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
11721,Travis Kelce,28,2017,TE,Offense,KC,2700000,1968400,5418400,0.032,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
11722,Adrian Clayborn,29,2017,DE,Defense,ATL,3750000,1250000,5406250,0.032,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
11723,George Iloka,27,2017,FS,Defense,CIN,4000000,600000,5400000,0.031,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
11724,Mark Ingram,28,2017,RB,Offense,NO,3100000,900000,5345000,0.033,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
11725,Dont'a Hightower,27,2017,OLB,Defense,NE,1250000,2500000,5335931,0.032,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
11726,Dion Sims,26,2017,TE,Offense,CHI,2000000,333333,5333333,0.031,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11727,Delanie Walker,33,2017,TE,Offense,TEN,4200000,833333,5317708,0.028,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
11728,Jalen Ramsey,23,2017,CB,Defense,JAX,1511409,3795636,5307045,0.026,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11729,Jared Cook,30,2017,TE,Offense,LV/OAK,2500000,0,5300000,0.03,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
11730,Orlando Scandrick,30,2017,CB,Defense,DAL,3000000,600000,5281021,0.031,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
11731,Mitchell Trubisky,23,2017,QB,Offense,CHI,465000,4813622,5278622,0.03,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11732,Jeremy Lane,27,2017,CB,Defense,SEA,4000000,1250000,5250000,0.031,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
11733,Markus Wheaton,26,2017,WR,Offense,CHI,3000000,750000,5250000,0.03,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11734,Jake Matthews,25,2017,LT,Offense,ATL,690000,2567182,5227569,0.031,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
11735,Matt Prater,33,2017,K,Special Teams,DET,3150000,1150000,5225000,0.031,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
11736,Charles Leno,26,2017,LT,Offense,CHI,1797000,911628,5208628,0.03,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11737,Christian Kirksey,25,2017,ILB,Defense,CLE,3797000,1365625,5162625,0.024,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
11738,Michael Johnson,30,2017,DE,Defense,CIN,3550000,1125000,5125000,0.03,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
11739,Solomon Thomas,22,2017,DE,Defense,SF,465000,4653975,5118975,0.025,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
11740,Mike Remmers,28,2017,RT,Offense,MIN,1400000,600000,5100000,0.03,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
11741,Casey Hayward,28,2017,CB,Defense,LAC/SD,3250000,833333,5083333,0.03,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
11742,Leonard Williams,23,2017,DE,Defense,NYJ,615000,2952430,5081146,0.03,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
11743,Brooks Reed,30,2017,DE,Defense,ATL,4100000,940000,5040000,0.03,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
11744,Kelvin Beachum,28,2017,LT,Offense,NYJ,1500000,1500000,5000000,0.03,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
11745,Matt Forte,32,2017,RB,Offense,NYJ,4000000,1000000,5000000,0.03,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
11746,Eric Berry,29,2017,FS,Defense,KC,900000,4000000,5000000,0.029,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
11747,Brandon LaFell,31,2017,WR,Offense,CIN,1250000,0,5000000,0.029,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
11748,Andre Branch,28,2017,DE,Defense,MIA,2900000,2000000,5000000,0.029,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
11749,Marcus Cooper,27,2017,CB,Defense,CHI,3000000,500000,5000000,0.029,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11750,Shawn Lauvao,30,2017,G,Offense,WAS,4000000,1000000,5000000,0.028,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
11751,Brian Robison,34,2017,DE,Defense,MIN,3900000,1000000,5000000,0.03,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
11752,Tahir Whitehead,27,2017,OLB,Defense,DET,3050000,1500000,4987500,0.03,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
11753,Duane Brown,32,2017,LT,Offense,SEA,4976471,0,4976470,0.029,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
11754,Clint Boling,28,2017,G,Offense,CIN,4050000,500000,4950000,0.029,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
11755,Dwayne Allen,27,2017,TE,Offense,NE,2500000,0,4937500,0.03,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
11756,Leonard Fournette,22,2017,RB,Offense,JAX,465000,4471516,4936516,0.024,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
11757,Richie Incognito,34,2017,G,Offense,BUF,3175000,1150000,4925000,0.03,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
11758,Dustin Colquitt,35,2017,P,Special Teams,KC,4050000,800000,4900000,0.029,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
11759,Torrey Smith,28,2017,WR,Offense,PHI,4000000,0,4875000,0.028,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
11760,Davante Adams,25,2017,WR,Offense,GB,956373,3895164,4857127,0.028,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
11761,Tyler Eifert,27,2017,TE,Offense,CIN,4782000,0,4782000,0.028,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
11762,Nigel Bradham,28,2017,OLB,Defense,PHI,4000000,750000,4750000,0.027,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
11763,John Cyprien,27,2017,SS,Defense,TEN,2000000,750000,4750000,0.025,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
11764,William Hayes,32,2017,DE,Defense,MIA,2750000,2000000,4750000,0.028,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
11765,Morris Claiborne,27,2017,CB,Defense,NYJ,2500000,2000000,4718750,0.028,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
11766,Thomas Morstead,31,2017,P,Special Teams,NO,3150000,0,4700000,0.029,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
11767,Sylvester Williams,29,2017,DT,Defense,TEN,2000000,666666,4666666,0.025,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
11768,Ronnie Stanley,23,2017,LT,Offense,BAL,1381106,3274423,4655529,0.029,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
11769,Mike Evans,24,2017,WR,Offense,TB,690000,2240273,4655478,0.027,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
11770,Bilal Powell,29,2017,RB,Offense,NYJ,3750000,883333,4633333,0.028,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
11771,T.J. Ward,31,2017,SS,Defense,TB,3000000,0,4625000,0.027,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
11772,Alan Branch,33,2017,DT,Defense,NE,1700000,1000000,4625000,0.028,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
11773,Corey Davis,22,2017,WR,Offense,TEN,465000,4152216,4617216,0.024,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
11774,Lane Taylor,28,2017,G,Offense,GB,2250000,1550000,4575000,0.026,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
11775,Travis Frederick,26,2017,C,Offense,DAL,1296000,650000,4531000,0.027,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
11776,Desmond Trufant,27,2017,CB,Defense,ATL,1526000,3000000,4526000,0.027,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
11777,Kevin White,24,2017,WR,Offense,CHI,615000,2576463,4517195,0.026,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
11778,Evan Smith,31,2017,C,Offense,TB,3500000,0,4500000,0.026,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
11779,Cole Beasley,28,2017,WR,Offense,DAL,3500000,1000000,4500000,0.027,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
11780,Stephen Gostkowski,33,2017,K,Special Teams,NE,2700000,1500000,4500000,0.027,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
11781,Brandon Mebane,32,2017,DT,Defense,LAC/SD,3500000,1000000,4500000,0.027,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
11782,Brandon Marshall,28,2017,ILB,Defense,DEN,2500000,2000000,4500000,0.027,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
11783,Brandon Marshall,33,2017,WR,Offense,NYG,3000000,1000000,4468750,0.027,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
11784,Da'Norris Searcy,29,2017,SS,Defense,TEN,2400000,1125000,4462500,0.023,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
11785,Doug Baldwin,29,2017,WR,Offense,SEA,775000,1400000,4418750,0.026,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
11786,Devonta Freeman,25,2017,RB,Offense,ATL,1297000,3121106,4418106,0.026,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
