"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","James Washington","2018","WR","PIT","2018","$480,000","$338,426","$818,426","0.005","$1,833,706","$1,125,336","4","$4,501,345","$1,833,706","2022","2018","21","22",""
"","Nick Vannett","2018","TE","SEA","2016","$652,000","$164,220","$816,220","0.005","$652,000","$764,220","4","$3,056,880","$2,320,880","2020","2016","22","25",""
"","Graham Glasgow","2018","C","DET","2016","$648,500","$161,355","$809,855","0.005","$954,879","$759,480","4","$3,037,920","$2,983,148","2020","2016","23","26",""
"","Tim Williams","2018","OLB","BAL","2017","$595,000","$214,170","$809,170","0.005","$595,000","$849,170","4","$3,396,680","$1,916,680","2021","2017","23","25",""
"","DJ Chark","2018","WR","JAC","2018","$480,000","$328,587","$808,587","0.004","$1,794,349","$1,111,807","4","$4,447,229","$1,794,349","2022","2018","21","22",""
"","Justin Simmons","2018","FS","DEN","2016","$630,000","$161,355","$805,355","0.004","$1,052,951","$767,388","4","$3,069,552","$2,670,139","2020","2016","22","25",""
"","Nick O'Leary","2018","TE","MIA","2015","$705,000","$100,000","$805,000","0.005","$905,000","$1,500,000","1","$1,500,000","$2,368,042","2020","2018","25","26",""
"","Josh Wells","2018","LT","JAC","-99","$705,000","$37,500","$805,000","0.004","$767,500","$797,500","2","$1,595,000","$2,655,250","2019","2017","25","27",""
"","C.J. Beathard","2018","QB","SF","2017","$625,393","$176,572","$801,965","0.003","$625,393","$882,162","4","$3,528,646","$1,796,681","2021","2017","23","25",""
"","Brian O'Neill","2018","T","MIN","2018","$480,000","$321,207","$801,207","0.004","$1,764,828","$1,101,660","4","$4,406,638","$1,764,828","2022","2018","22","23",""
"","Travis Swanson","2018","C","MIA","2014","$800,000","$0","$800,000","0.005","$800,000","$850,000","1","$850,000","$5,468,430","2019","2018","26","27",""
"","Mark Nzeocha","2018","OLB","SF","2015","$705,000","$30,000","$800,000","0.003","$800,000","$800,000","1","$800,000","$2,311,125","2019","2018","27","28",""
"","Carlton Davis","2018","CB","TB","2018","$480,000","$318,748","$798,748","0.004","$1,754,992","$1,098,278","4","$4,393,113","$1,754,992","2022","2018","21","21",""
"","Fabian Moreau","2018","CB","WAS","2017","$588,000","$206,348","$794,348","0.004","$588,000","$834,848","4","$3,339,392","$1,878,392","2021","2017","22","24",""
"","Tyquan Lewis","2018","DE","IND","2018","$480,000","$313,828","$793,828","0.004","$1,735,313","$1,091,514","4","$4,366,055","$1,735,313","2022","2018","22","23",""
"","Datone Jones","2018","DT","DAL","2013","$790,000","$0","$790,000","0.004","$790,000","$782,500","2","$1,565,000","$10,608,420","2019","2017","26","28",""
"","Marcus Martin","2018","G","DAL","2014","$790,000","$0","$790,000","0.004","$790,000","$880,000","1","$880,000","$5,042,207","2019","2018","24","25",""
"","Brandon Dunn","2018","DE","HOU","-99","$790,000","$0","$790,000","0.004","$790,000","$740,000","2","$1,480,000","$2,721,412","2019","2017","24","26",""
"","Tommy Bohanon","2018","FB","JAC","2013","$790,000","$0","$790,000","0.004","$790,000","$740,000","2","$1,480,000","$3,048,672","2019","2017","26","28",""
"","Greg Robinson","2018","LT","CLE","2014","$790,000","$0","$790,000","0.003","$790,000","$790,000","1","$790,000","$22,110,251","2019","2018","25","26",""
"","Eric Murray","2018","SS","KC","2016","$630,000","$149,950","$788,950","0.004","$639,000","$741,826","4","$2,967,303","$2,237,803","2020","2016","21","24",""
"","Joe Schobert","2018","ILB","CLE","2016","$630,000","$158,489","$788,489","0.003","$630,000","$743,489","4","$2,973,956","$2,253,956","2020","2016","22","25",""
"","Jordan Phillips","2018","DT","BUF","2015","$787,603","$0","$787,603","0.004","$787,603","$1,090,727","4","$4,362,908","$4,362,908","2019","2015","22","26",""
"","Derek Rivers","2018","OLB","NE","2017","$555,000","$200,724","$783,724","0.004","$583,000","$826,224","4","$3,304,896","$1,733,896","2021","2017","22","24",""
"","Montravius Adams","2018","DE","GB","2017","$581,000","$186,194","$782,194","0.004","$596,000","$819,194","4","$3,276,776","$1,820,776","2021","2017","21","23",""
"","Tavon Young","2018","CB","BAL","2016","$630,000","$151,282","$781,282","0.004","$630,000","$736,283","4","$2,945,130","$2,048,130","2020","2016","21","24",""
"","Greg Van Roten","2018","G","CAR","-99","$705,000","$50,000","$780,000","0.004","$830,000","$830,000","2","$1,660,000","$1,932,346","2020","2018","27","28",""
"","Chris Godwin","2018","WR","TB","2017","$581,500","$198,041","$779,541","0.004","$581,500","$821,041","4","$3,284,164","$1,838,664","2021","2017","20","22",""
"","Eddie Vanderdoes","2018","DT","OAK","2017","$589,000","$190,303","$779,303","0.004","$589,000","$815,803","4","$3,263,212","$1,815,212","2021","2017","22","24",""
"","Chris Moore","2018","WR","BAL","2016","$630,000","$149,090","$779,090","0.004","$630,000","$734,090","4","$2,936,360","$2,216,360","2020","2016","22","25",""
"","D'Onta Foreman","2018","RB","HOU","2017","$588,500","$189,871","$778,371","0.004","$588,500","$814,996","4","$3,259,984","$1,771,687","2021","2017","20","22",""
"","Ryan Smith","2018","CB","TB","2016","$630,000","$148,040","$778,040","0.004","$630,000","$733,040","4","$2,932,161","$2,212,161","2020","2016","22","25",""
"","Shaquill Griffin","2018","CB","SEA","2017","$588,000","$189,655","$777,655","0.004","$588,000","$814,655","4","$3,258,620","$1,811,620","2021","2017","21","23",""
"","B.J. Goodson","2018","ILB","NYG","2016","$630,000","$145,551","$775,551","0.004","$630,000","$730,552","4","$2,922,207","$2,202,207","2020","2016","22","25",""
"","Tyler Higbee","2018","TE","LAR","2016","$630,000","$145,215","$775,215","0.004","$630,000","$730,215","4","$2,920,860","$2,200,860","2020","2016","22","25",""
"","Miles Killebrew","2018","S","DET","2016","$630,000","$144,641","$774,641","0.004","$630,000","$729,641","4","$2,918,564","$2,198,564","2020","2016","22","25",""
"","Nick Kwiatkoski","2018","ILB","CHI","2016","$630,000","$143,780","$773,780","0.004","$630,000","$728,780","4","$2,915,120","$2,195,120","2020","2016","22","25",""
"","John Johnson","2018","SS","LAR","2017","$584,000","$189,438","$773,438","0.004","$584,000","$814,688","4","$3,258,752","$1,806,752","2021","2017","21","23",""
"","Carl Nassib","2018","DE","TB","2016","$773,000","$0","$773,000","0.004","$773,000","$899,716","4","$3,598,862","$2,730,862","2020","2016","22","25",""
"","Ricardo Louis","2018","WR","CLE","2016","$630,000","$141,962","$771,962","0.003","$630,000","$726,963","4","$2,907,850","$2,187,850","2020","2016","21","24",""
"","Cameron Sutton","2018","CB","PIT","2017","$587,400","$184,032","$771,432","0.004","$587,400","$804,282","4","$3,217,128","$1,712,816","2021","2017","21","23",""
"","De'Vondre Campbell","2018","OLB","ATL","2016","$630,000","$141,382","$771,382","0.004","$630,000","$726,382","4","$2,905,528","$2,530,826","2020","2016","22","25",""
"","Hassan Ridgeway","2018","DT","IND","2016","$630,000","$140,055","$770,055","0.004","$630,000","$725,056","4","$2,900,222","$2,180,222","2020","2016","21","24",""
"","Delano Hill","2018","S","SEA","2017","$588,000","$181,869","$769,869","0.004","$588,000","$801,682","4","$3,206,726","$1,780,476","2021","2017","21","23",""
"","Xavier Su'a-Filo","2018","G","DAL","2014","$743,529","$25,000","$768,529","0.004","$793,529","$822,500","2","$1,645,000","$6,444,010","2020","2018","26","27",""
"","Jourdan Lewis","2018","CB","DAL","2017","$580,000","$188,357","$768,357","0.004","$580,000","$812,107","4","$3,248,428","$1,798,428","2021","2017","21","23",""
"","Demarcus Robinson","2018","WR","KC","2016","$630,000","$129,293","$768,293","0.004","$639,000","$714,293","4","$2,857,172","$2,155,172","2020","2016","21","24",""
"","Kenny Golladay","2018","WR","DET","2017","$586,000","$179,706","$765,706","0.004","$586,000","$799,081","4","$3,196,324","$1,769,824","2021","2017","23","25",""
"","David Onyemata","2018","DT","NO","2016","$630,000","$135,586","$765,586","0.004","$630,000","$720,586","4","$2,882,345","$2,274,903","2020","2016","23","26",""
"","Andrew Billings","2018","DT","CIN","2016","$630,000","$133,961","$763,961","0.004","$630,000","$718,961","4","$2,875,845","$1,963,845","2020","2016","20","23",""
"","Geremy Davis","2018","WR","LAC","2015","$705,000","$15,000","$763,750","0.004","$813,750","$820,000","1","$820,000","$2,155,733","2019","2018","25","26",""
"","Jerald Hawkins","2018","T","PIT","2016","$630,000","$132,622","$762,622","0.004","$630,000","$717,622","4","$2,870,488","$1,958,488","2020","2016","22","25",""
"","Deon Bush","2018","S","CHI","2016","$630,000","$131,554","$761,554","0.004","$630,000","$716,555","4","$2,866,218","$2,146,218","2020","2016","22","25",""
"","Jacoby Brissett","2018","QB","IND","2016","$735,076","$0","$760,076","0.004","$760,076","$852,708","4","$3,410,832","$2,447,575","2020","2016","23","26",""
"","Cordrea Tankersley","2018","CB","MIA","2017","$583,000","$176,572","$759,572","0.004","$583,000","$794,072","4","$3,176,288","$1,754,288","2021","2017","23","25",""
"","C.J. Uzomah","2018","TE","CIN","2015","$705,000","$53,192","$758,192","0.004","$705,000","$623,191","4","$2,492,762","$2,492,762","2019","2015","21","25",""
"","Cody Kessler","2018","QB","JAC","2016","$758,098","$0","$758,098","0.004","$758,098","$847,271","4","$3,389,082","$2,476,935","2020","2016","22","25",""
"","Chad Williams","2018","WR","ARI","2017","$581,500","$176,572","$758,072","0.004","$581,500","$794,072","4","$3,176,288","$1,752,788","2021","2017","22","24",""
"","Rasul Douglas","2018","CB","PHI","2017","$580,000","$176,572","$756,572","0.004","$580,000","$794,010","4","$3,176,038","$1,751,288","2021","2017","21","23",""
"","Jonnu Smith","2018","TE","TEN","2017","$579,000","$176,572","$755,572","0.004","$579,000","$776,572","4","$3,106,288","$1,750,288","2021","2017","21","23",""
"","Derrick Kindred","2018","S","CLE","2016","$630,000","$124,839","$754,839","0.003","$630,000","$709,839","4","$2,839,356","$2,119,356","2020","2016","22","25",""
"","Amara Darboh","2018","WR","SEA","2017","$578,000","$176,572","$754,572","0.004","$578,000","$793,822","4","$3,175,288","$1,749,288","2021","2017","22","24",""
"","Nazair Jones","2018","DT","SEA","2017","$578,000","$176,572","$754,572","0.004","$578,000","$793,916","4","$3,175,663","$1,749,288","2021","2017","22","24",""
"","James Conner","2018","RB","PIT","2017","$578,000","$176,572","$754,572","0.004","$578,000","$790,381","4","$3,161,523","$1,735,523","2021","2017","21","23",""
"","Trey Hendrickson","2018","DE","NO","2017","$578,000","$176,572","$754,572","0.004","$578,000","$793,947","4","$3,175,788","$1,749,288","2021","2017","22","24",""
"","Kendell Beckwith","2018","OLB","TB","2017","$578,000","$176,572","$754,572","0.004","$578,000","$793,822","4","$3,175,288","$1,749,288","2021","2017","22","24",""
"","Bradley Pinion","2018","P","SF","2015","$705,000","$48,550","$753,550","0.003","$705,000","$618,550","4","$2,474,200","$2,532,124","2019","2015","20","24",""
"","Alex Lewis","2018","G","BAL","2016","$630,000","$122,974","$752,974","0.004","$630,000","$707,974","4","$2,831,897","$1,934,897","2020","2016","23","26",""
"","Ramik Wilson","2018","ILB","LAR","2015","$705,000","$45,000","$750,000","0.004","$750,000","$750,000","1","$750,000","$2,690,228","2019","2018","25","26",""
"","Cameron Artis-Payne","2018","RB","CAR","2015","$705,000","$41,565","$746,565","0.004","$705,000","$611,564","4","$2,446,254","$2,446,254","2019","2015","24","28",""
"","David Mayo","2018","OLB","CAR","2015","$705,000","$41,565","$746,565","0.004","$705,000","$611,564","4","$2,446,254","$2,446,254","2019","2015","21","25",""
"","Nick Boyle","2018","TE","BAL","2015","$705,000","$41,565","$746,565","0.004","$705,000","$611,564","4","$2,446,254","$2,000,849","2019","2015","21","25",""
"","Brandon Parker","2018","T","OAK","2018","$480,000","$264,606","$744,606","0.004","$1,538,424","$1,023,834","4","$4,095,336","$1,538,424","2022","2018","22","23",""
"","Lorenzo Carter","2018","DE","NYG","2018","$480,000","$262,451","$742,451","0.004","$1,529,804","$1,020,871","4","$4,083,482","$1,529,804","2022","2018","22","23",""
"","Chad Thomas","2018","DE","CLE","2018","$480,000","$262,235","$742,235","0.003","$1,528,940","$1,020,404","4","$4,081,617","$1,528,940","2022","2018","22","23",""
"","Justin Reid","2018","S","HOU","2018","$480,000","$259,914","$739,914","0.004","$1,813,395","$1,015,856","4","$4,063,423","$1,813,395","2022","2018","20","21",""
"","B.J. Hill","2018","DE","NYG","2018","$480,000","$257,379","$737,379","0.004","$1,509,516","$1,011,970","4","$4,047,880","$1,509,516","2022","2018","22","23",""
"","Darius Philon","2018","DT","LAC","2015","$705,000","$30,149","$735,149","0.004","$705,000","$600,147","4","$2,400,587","$2,456,878","2019","2015","20","24",""
"","Leterrius Walton","2018","DE","PIT","2015","$705,000","$29,234","$734,234","0.004","$705,000","$599,233","4","$2,396,930","$2,411,014","2019","2015","22","26",""
"","Fred Warner","2018","ILB","SF","2018","$480,000","$252,547","$732,547","0.003","$1,490,188","$994,831","4","$3,979,325","$1,490,188","2022","2018","21","22",""
"","Royce Freeman","2018","RB","DEN","2018","$480,000","$249,255","$729,255","0.004","$1,557,047","$985,005","4","$3,940,020","$1,557,047","2022","2018","21","22",""
"","Christian Covington","2018","DE","HOU","2015","$705,000","$22,622","$727,622","0.004","$725,631","$592,622","4","$2,370,487","$2,486,638","2019","2015","21","25",""
"","Dak Prescott","2018","QB","DAL","2016","$630,000","$95,848","$725,848","0.004","$630,000","$680,848","4","$2,723,393","$2,747,943","2020","2016","22","25",""
"","Devontae Booker","2018","RB","DEN","2016","$630,000","$95,848","$725,848","0.004","$799,617","$680,848","4","$2,723,393","$2,173,010","2020","2016","23","26",""
"","Dean Lowry","2018","DE","GB","2016","$630,000","$95,848","$725,848","0.004","$630,000","$680,848","4","$2,723,393","$2,003,393","2020","2016","21","24",""
"","Seth Devalve","2018","TE","CLE","2016","$630,000","$95,848","$725,848","0.003","$630,000","$680,848","4","$2,723,393","$2,003,393","2020","2016","22","25",""
"","Blake Martinez","2018","ILB","GB","2016","$630,000","$95,848","$725,848","0.004","$630,000","$680,848","4","$2,723,393","$2,387,783","2020","2016","21","24",""
"","Willie Henry","2018","DT","BAL","2016","$630,000","$95,848","$725,848","0.004","$630,000","$680,848","4","$2,723,393","$2,003,393","2020","2016","21","24",""
"","Jaleel Johnson","2018","DT","MIN","2017","$555,000","$169,588","$724,588","0.004","$555,000","$769,589","4","$3,078,355","$1,698,355","2021","2017","22","24",""
"","Dede Westbrook","2018","WR","JAC","2017","$555,000","$169,039","$724,039","0.004","$555,000","$769,039","4","$3,076,156","$1,614,098","2021","2017","23","25",""
"","Jerome Baker","2018","OLB","MIA","2018","$480,000","$243,800","$723,800","0.004","$1,455,200","$952,300","4","$3,809,200","$1,455,200","2022","2018","21","22",""
"","Bryce Hager","2018","ILB","LAR","2015","$705,000","$18,036","$723,036","0.004","$705,000","$588,035","4","$2,352,141","$2,462,920","2019","2015","22","26",""
"","Tedric Thompson","2018","FS","SEA","2017","$555,000","$168,001","$723,001","0.004","$555,000","$768,001","4","$3,072,004","$1,692,004","2021","2017","21","23",""
"","Eddie Jackson","2018","FS","CHI","2017","$555,000","$166,449","$721,449","0.004","$878,451","$766,449","4","$3,065,797","$2,009,248","2021","2017","24","26",""
"","Carl Davis","2018","DT","CLE","2015","$720,750","$0","$720,750","0.003","$720,750","$738,084","4","$2,952,334","$2,952,334","2019","2015","22","26",""
"","Rayshawn Jenkins","2018","FS","LAC","2017","$555,000","$165,552","$720,552","0.004","$555,000","$765,552","4","$3,062,209","$1,682,209","2021","2017","22","24",""
"","Logan Paulsen","2018","TE","ATL","-99","$915,000","$90,000","$720,000","0.004","$1,005,000","$1,005,000","1","$1,005,000","$9,817,793","2019","2018","30","31",""
"","Blidi Wreh-Wilson","2018","CB","ATL","2013","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$4,106,187","2019","2018","28","29",""
"","Matt Cassel","2018","QB","DET","2005","$1,015,000","$90,000","$720,000","0.004","$1,105,000","$1,105,000","1","$1,105,000","$65,494,057","2019","2018","35","36",""
"","Don Muhlbach","2018","LS","DET","-99","$1,015,000","$90,000","$720,000","0.004","$1,105,000","$1,105,000","1","$1,105,000","$10,108,788","2019","2018","36","37",""
"","Nick Bellore","2018","ILB","DET","-99","$915,000","$90,000","$720,000","0.004","$1,005,000","$1,005,000","1","$1,005,000","$6,990,773","2019","2018","28","29",""
"","Ricky Jean Francois","2018","DT","DET","2009","$915,000","$0","$720,000","0.004","$1,005,000","$1,005,000","1","$1,005,000","$21,161,659","2019","2018","31","32",""
"","L.P. Ladouceur","2018","LS","DAL","-99","$1,015,000","$90,000","$720,000","0.004","$1,105,000","$1,105,000","1","$1,105,000","$11,607,941","2019","2018","36","37",""
"","Alfred Blue","2018","RB","HOU","2014","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$3,349,587","2019","2018","26","27",""
"","Brandon Weeden","2018","QB","HOU","2012","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$11,537,954","2019","2018","34","35",""
"","Leon Hall","2018","CB","OAK","2007","$915,000","$45,000","$720,000","0.004","$1,005,000","$1,005,000","1","$1,005,000","$56,228,382","2019","2018","33","34",""
"","Dwayne Harris","2018","WR","OAK","2011","$915,000","$45,000","$720,000","0.004","$1,005,000","$1,005,000","1","$1,005,000","$13,743,707","2019","2018","30","31",""
"","John Greco","2018","C","NYG","2008","$1,015,000","$90,000","$720,000","0.004","$1,105,000","$1,105,000","1","$1,105,000","$14,579,293","2019","2018","32","33",""
"","David Fales","2018","QB","MIA","2014","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$2,607,030","2019","2018","27","28",""
"","Brock Osweiler","2018","QB","MIA","2012","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$41,396,679","2019","2018","27","28",""
"","Daniel McCullers","2018","DT","PIT","2014","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$3,213,795","2019","2018","25","26",""
"","Jaylen Watkins","2018","S","LAC","2014","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$3,370,217","2019","2018","26","27",""
"","Davon House","2018","CB","GB","2011","$915,000","$90,000","$720,000","0.004","$1,005,000","$1,005,000","1","$1,005,000","$18,685,705","2019","2018","28","29",""
"","Andre Roberts","2018","WR","NYJ","2010","$915,000","$90,000","$720,000","0.004","$1,005,000","$1,005,000","1","$1,005,000","$14,935,281","2019","2018","29","30",""
"","Dakota Dozier","2018","G","NYJ","2014","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$3,405,400","2019","2018","26","27",""
"","Jonotthan Harrison","2018","C","NYJ","-99","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$3,217,500","2019","2018","26","27",""
"","Paul Worrilow","2018","OLB","PHI","-99","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$8,440,277","2019","2018","27","28",""
"","Richard Rodgers","2018","TE","PHI","2014","$790,000","$45,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$5,053,761","2019","2018","25","26",""
"","Tony Bergstrom","2018","C","WAS","2012","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$7,701,726","2019","2018","31","32",""
"","Jordan Devey","2018","G","KC","-99","$790,000","$90,000","$720,000","0.004","$880,000","$880,000","1","$880,000","$2,898,164","2019","2018","29","30",""
"","Samaje Perine","2018","RB","WAS","2017","$555,000","$164,945","$719,945","0.004","$555,000","$764,945","4","$3,059,781","$1,679,781","2021","2017","21","23",""
"","Derrick Nnadi","2018","DT","KC","2018","$480,000","$239,850","$719,850","0.004","$1,439,400","$936,400","4","$3,745,600","$1,439,400","2022","2018","21","22",""
"","Dexter McDonald","2018","CB","OAK","2015","$705,000","$14,214","$719,214","0.004","$705,000","$584,213","4","$2,336,850","$2,358,764","2019","2015","23","27",""
"","Geoff Swaim","2018","TE","DAL","2015","$705,000","$13,685","$718,685","0.004","$705,000","$583,684","4","$2,334,734","$2,334,734","2019","2015","21","25",""
"","Kenneth Dixon","2018","RB","BAL","2016","$630,000","$87,391","$717,391","0.004","$630,000","$680,848","4","$2,723,393","$1,750,785","2020","2016","21","24",""
"","Josh Reynolds","2018","WR","LAR","2017","$555,000","$162,005","$717,005","0.004","$555,000","$762,005","4","$3,048,021","$1,668,021","2021","2017","21","23",""
"","Dominique Easley","2018","DT","LAR","2014","$479,353","$0","$716,853","0.004","$716,853","$1,850,000","1","$1,850,000","$8,401,464","2019","2018","25","26",""
"","James O'Shaughnessy","2018","TE","JAC","2015","$705,000","$0","$714,000","0.004","$714,000","$618,314","4","$2,473,254","$2,425,077","2019","2015","22","26",""
"","Tarik Cohen","2018","RB","CHI","2017","$555,000","$158,914","$713,914","0.004","$555,000","$758,915","4","$3,035,658","$1,655,658","2021","2017","21","23",""
"","Ben Gedeon","2018","OLB","MIN","2017","$555,000","$158,286","$713,286","0.004","$555,000","$758,287","4","$3,033,147","$1,653,147","2021","2017","22","24",""
"","Mason Rudolph","2018","QB","PIT","2018","$480,000","$233,066","$713,066","0.004","$1,412,264","$980,472","4","$3,921,886","$1,412,264","2022","2018","22","23",""
"","Sam Hubbard","2018","DE","CIN","2018","$480,000","$232,300","$712,300","0.004","$1,409,200","$904,800","4","$3,619,200","$1,409,200","2022","2018","22","23",""
"","Justin Hunter","2018","WR","PIT","2013","$790,000","$30,000","$710,000","0.004","$870,000","$870,000","1","$870,000","$6,767,541","2019","2018","26","27",""
"","Montae Nicholson","2018","SS","WAS","2017","$555,000","$154,723","$709,723","0.004","$555,000","$754,723","4","$3,018,892","$1,625,127","2021","2017","21","23",""
"","Samson Ebukam","2018","OLB","LAR","2017","$555,000","$153,270","$708,270","0.004","$555,000","$753,271","4","$3,013,082","$1,633,082","2021","2017","21","23",""
"","Rasheem Green","2018","DE","SEA","2018","$480,000","$228,139","$708,139","0.004","$1,392,556","$893,139","4","$3,572,556","$1,392,556","2022","2018","20","21",""
"","Martinas Rankin","2018","C","HOU","2018","$480,000","$225,317","$705,317","0.004","$1,381,268","$886,567","4","$3,546,268","$1,381,268","2022","2018","23","24",""
"","Nathan Shepherd","2018","DE","NYJ","2018","$480,000","$225,143","$705,143","0.004","$1,380,572","$968,931","4","$3,875,724","$1,380,572","2022","2018","24","25",""
"","Marqueston Huff","2018","FS","DAL","2014","$705,000","$0","$705,000","0.004","$705,000","$755,000","2","$1,510,000","$2,690,686","2020","2018","25","26",""
"","Rod Smith","2018","RB","DAL","-99","$705,000","$0","$705,000","0.004","$705,000","$660,000","2","$1,320,000","$2,001,524","2019","2017","24","26",""
"","Kendall Lamm","2018","RT","HOU","-99","$705,000","$0","$705,000","0.004","$705,000","$660,000","2","$1,320,000","$2,340,290","2019","2017","24","26",""
"","Scott Simonson","2018","TE","NYG","-99","$705,000","$0","$705,000","0.004","$705,000","$705,000","1","$705,000","$2,295,444","2019","2018","25","26",""
"","Brett Hundley","2018","QB","SEA","2015","$705,000","$0","$705,000","0.004","$705,000","$625,908","4","$2,503,633","$2,503,633","2019","2015","21","25",""
"","A.J. Derby","2018","TE","MIA","2015","$705,000","$0","$705,000","0.004","$705,000","$598,013","4","$2,392,053","$2,220,420","2019","2015","23","27",""
"","Mike Hull","2018","ILB","MIA","-99","$705,000","$0","$705,000","0.004","$705,000","$705,000","1","$705,000","$2,030,064","2019","2018","26","27",""
"","L.J. Fort","2018","ILB","PIT","-99","$705,000","$0","$705,000","0.004","$705,000","$660,000","2","$1,320,000","$2,379,541","2019","2017","26","28",""
"","Tyler Patmon","2018","CB","JAC","-99","$705,000","$0","$705,000","0.003","$705,000","$660,000","2","$1,320,000","$2,422,916","2019","2017","25","27",""
"","Zach Moore","2018","DE","ARI","2014","$705,000","$0","$705,000","0.004","$705,000","$660,000","2","$1,320,000","$1,866,128","2019","2017","26","28",""
"","Shelby Harris","2018","DE","DEN","2014","$705,000","$0","$705,000","0.004","$899,032","$705,000","1","$705,000","$2,111,416","2019","2018","26","27",""
"","Charley Hughlett","2018","LS","CLE","-99","$705,000","$0","$705,000","0.003","$705,000","$1,061,667","6","$6,370,000","$3,189,905","2023","2017","26","28",""
"","Anthony Harris","2018","SS","MIN","-99","$705,000","$0","$705,000","0.004","$705,000","$705,000","1","$705,000","$2,236,578","2019","2018","26","27",""
"","Antone Exum","2018","SS","SF","2014","$705,000","$0","$705,000","0.003","$705,000","$705,000","1","$705,000","$2,755,610","2019","2018","26","27",""
"","Raheem Mostert","2018","RB","SF","-99","$705,000","$0","$705,000","0.003","$705,000","$705,000","1","$705,000","$1,812,180","2019","2018","25","26",""
"","Neville Hewitt","2018","OLB","NYJ","-99","$705,000","$0","$705,000","0.004","$705,000","$705,000","1","$705,000","$1,926,258","2019","2018","24","25",""
"","Jason Myers","2018","K","NYJ","-99","$705,000","$0","$705,000","0.004","$705,000","$705,000","1","$705,000","$1,882,056","2019","2018","26","27",""
"","Darryl Roberts","2018","CB","NYJ","2015","$705,000","$0","$705,000","0.004","$705,000","$583,556","4","$2,334,223","$2,142,223","2019","2015","24","28",""
"","D.J. Alexander","2018","ILB","PHI","2015","$705,000","$0","$705,000","0.004","$705,000","$618,314","4","$2,473,254","$2,473,254","2019","2015","23","27",""
"","Cameron Lynch","2018","OLB","TB","-99","$705,000","$0","$705,000","0.004","$705,000","$705,000","1","$705,000","$2,256,069","2019","2018","24","25",""
"","Troy Hill","2018","CB","LAR","-99","$705,000","$0","$705,000","0.004","$705,000","$705,000","1","$705,000","$1,913,335","2019","2018","26","27",""
"","Arie Kouandjio","2018","G","WAS","2015","$705,000","$0","$705,000","0.004","$705,000","$660,000","2","$1,320,000","$2,577,234","2019","2017","24","26",""
"","Zach Vigil","2018","OLB","WAS","-99","$705,000","$0","$705,000","0.004","$705,000","$660,000","2","$1,320,000","$1,905,873","2019","2017","25","27",""
"","Michael Burton","2018","FB","CHI","2015","$705,000","$0","$705,000","0.004","$705,000","$616,089","4","$2,464,356","$2,464,356","2019","2015","22","26",""
"","Nick Williams","2018","DE","CHI","2013","$705,000","$0","$705,000","0.004","$705,000","$705,000","1","$705,000","$2,806,446","2019","2018","27","28",""
"","Tyreek Hill","2018","WR","KC","2016","$630,000","$17,500","$704,996","0.004","$687,496","$646,555","4","$2,586,220","$1,806,256","2020","2016","21","24",""
"","Josh Malone","2018","WR","CIN","2017","$555,000","$148,382","$703,382","0.004","$555,000","$748,382","4","$2,993,528","$1,613,528","2021","2017","20","22",""
"","Michael Gallup","2018","WR","DAL","2018","$480,000","$222,495","$702,495","0.004","$1,369,980","$880,995","4","$3,523,980","$1,369,980","2022","2018","21","22",""
"","Julie'n Davenport","2018","LT","HOU","2017","$555,000","$146,605","$701,605","0.004","$555,000","$746,605","4","$2,986,420","$1,606,420","2021","2017","21","23",""
"","Tracy Walker","2018","S","DET","2018","$480,000","$220,497","$700,497","0.004","$1,361,988","$877,997","4","$3,511,988","$1,361,988","2022","2018","22","23",""
"","Deatrich Wise","2018","DE","NE","2017","$555,000","$145,140","$700,140","0.004","$555,000","$745,140","4","$2,980,560","$1,595,880","2021","2017","22","24",""
"","Tajae Sharpe","2018","WR","TEN","2016","$630,000","$68,721","$698,721","0.003","$630,000","$653,721","4","$2,614,884","$1,717,884","2020","2016","21","24",""
"","Ronald Blair","2018","DE","SF","2016","$630,000","$67,601","$697,601","0.003","$630,000","$652,601","4","$2,610,405","$1,807,103","2020","2016","22","25",""
"","DeAndre Washington","2018","RB","OAK","2016","$630,000","$67,298","$697,298","0.004","$630,000","$652,299","4","$2,609,195","$1,889,195","2020","2016","22","25",""
"","Malik Jefferson","2018","OLB","CIN","2018","$466,229","$230,932","$697,161","0.004","$1,389,957","$898,432","4","$3,593,728","$1,389,957","2022","2018","21","22",""
